X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
76.890495682049,1
77.890495682049,2
102.181591503344,3
167.942346476622,4
223.817662587093,5
224.817662587093,6
341.005843062502,7
