X,frankfurt_urban_mipv6.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.227194272473,0.227194
30.227997927887,0.217998
30.228729583301,0.20873
30.229488238715,0.199488
30.230030894129,0.190031
30.231294549543,0.181295
30.231837204957,0.171837
30.232505860371,0.162506
30.233111515785,0.153112
30.234744171199,0.144744
30.235547826613,0.135548
30.236306482027,0.126306
30.237038137441,0.117038
30.237706792855,0.107707
30.238438448269,0.0984384
30.239152103683,0.0891521
30.242810212167,0.0828102
30.255178212167,0.0851782
30.262810212167,0.0828102
30.272810212167,0.0828102
30.282810225814,0.0828102
30.293769225814,0.0837692
30.302810239473,0.0828102
30.31409375443,0.0840938
30.322810239473,0.0828102
30.332810239473,0.0828102
30.344003647708,0.0840036
30.352810239473,0.0828102
30.362810239473,0.0828102
30.372810239473,0.0828102
30.382810253132,0.0828103
30.392810253132,0.0828103
30.405489266852,0.0854893
30.413009905639,0.0830099
30.425735852656,0.0857359
30.432810266852,0.0828103
30.443207480501,0.0832075
30.453580266852,0.0835803
30.462810266852,0.0828103
30.472810266852,0.0828103
30.482810280572,0.0828103
30.492810280572,0.0828103
30.502810294304,0.0828103
30.513895294304,0.0838953
30.522810294304,0.0828103
30.532810294304,0.0828103
30.542810294304,0.0828103
30.552810294304,0.0828103
30.562810294304,0.0828103
30.572810294304,0.0828103
30.582810308036,0.0828103
30.593391308036,0.0833913
30.60281032183,0.0828103
30.61384132183,0.0838413
30.62281032183,0.0828103
30.63281032183,0.0828103
30.64281032183,0.0828103
30.65281032183,0.0828103
30.66439940339,0.0843994
30.67344532183,0.0834453
30.682810335624,0.0828103
30.692810335624,0.0828103
30.702810349426,0.0828103
30.712810349426,0.0828103
30.722810349426,0.0828103
30.732810349426,0.0828103
30.743589349426,0.0835893
30.752810349426,0.0828103
30.763634349426,0.0836343
30.772810349426,0.0828103
30.783787363228,0.0837874
30.793814363228,0.0838144
30.802810377052,0.0828104
30.812810377052,0.0828104
30.822810377052,0.0828104
30.835295377052,0.0852954
30.842810377052,0.0828104
30.852810377052,0.0828104
30.86316531372,0.0831653
30.872810377052,0.0828104
30.884336114766,0.0843361
30.892810390876,0.0828104
30.902810404729,0.0828104
30.913679404729,0.0836794
30.922810404729,0.0828104
30.933260261173,0.0832603
30.944152404729,0.0841524
30.953084075536,0.0830841
30.963877404729,0.0838774
30.972810404729,0.0828104
30.983796418582,0.0837964
30.993212227354,0.0832122
31.002810432481,0.0828104
31.0135502823,0.0835503
