X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
188.648056959663,1
189.648056959663,2
191.648056959663,3
195.648056959663,4
203.648056959663,5
219.648056959663,6
251.648056959663,7
283.648056959663,8
295.467932894996,1
296.467932894996,2
298.467932894996,3
302.467932894996,4
310.467932894996,5
326.467932894996,6
339.704813472148,1
340.704813472148,2
342.704813472148,3
346.704813472148,4
354.704813472148,5
370.704813472148,6
402.704813472148,7
403.06825095089,1
404.06825095089,2
406.06825095089,3
410.06825095089,4
418.06825095089,5
434.06825095089,6
