X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
218.620978134539,1
219.620978134539,2
221.620978134539,3
225.620978134539,4
233.620978134539,5
249.620978134539,6
281.620978134539,7
303.812902321039,1
304.812902321039,2
306.812902321039,3
310.812902321039,4
318.812902321039,5
334.812902321039,6
344.00808245411,1
345.00808245411,2
347.00808245411,3
351.00808245411,4
359.00808245411,5
375.00808245411,6
379.846185822597,1
380.846185822597,2
382.846185822597,3
386.846185822597,4
394.846185822597,5
