X,frankfurt_urban_n_vehicles.MA[1].idLayer/sequenceUpdateDa:vector
2.7,0
264.885171219825,1
272.885171219825,2
288.885171219825,3
380.611629282631,4
388.611629282631,5
404.611629282631,6
