X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
194.232303615502,1
195.232303615502,2
197.232303615502,3
201.232303615502,4
209.232303615502,5
225.232303615502,6
257.232303615502,7
288.596500943637,1
289.596500943637,2
291.596500943637,3
295.596500943637,4
303.596500943637,5
319.596500943637,6
333.503469697181,1
334.503469697181,2
336.503469697181,3
340.503469697181,4
348.503469697181,5
364.503469697181,6
396.503469697181,7
397.695155319325,1
398.695155319325,2
400.695155319325,3
404.695155319325,4
