X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
188.162443244729,1
189.162443244729,2
191.162443244729,3
195.162443244729,4
203.162443244729,5
219.162443244729,6
251.162443244729,7
283.162443244729,8
292.14733581641,1
293.14733581641,2
295.14733581641,3
299.14733581641,4
307.14733581641,5
323.14733581641,6
340.129032077923,1
341.129032077923,2
343.129032077923,3
347.129032077923,4
355.129032077923,5
371.129032077923,6
379.882775163826,1
380.882775163826,2
382.882775163826,3
386.882775163826,4
394.882775163826,5
403.129032077923,7
403.743383397131,6
