X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
192.45941872981,1
193.45941872981,2
195.45941872981,3
199.45941872981,4
207.45941872981,5
223.45941872981,6
255.45941872981,7
287.45941872981,8
295.477217347967,1
296.477217347967,2
298.477217347967,3
302.477217347967,4
310.477217347967,5
326.477217347967,6
343.158238175436,1
344.158238175436,2
346.158238175436,3
350.158238175436,4
358.158238175436,5
374.158238175436,6
400.013498799993,1
401.013498799993,2
403.013498799993,3
407.013498799993,4
