X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.729190775388,1032,1024
30.730566138828,1032,1024
30.73952942014,1032,1024
30.7510045534,1032,1024
30.760406420139,1032,1024
30.770253420139,1032,1024
30.780100420139,1032,1024
30.78952942014,1032,1024
30.801108429166,1032,1024
30.810289438193,1032,1024
30.822181332449,1032,1024
30.830487438193,1032,1024
30.840456438194,1032,1024
30.851696763359,1032,1024
30.879300713232,1032,1024
30.880856094726,1032,1024
30.889529438194,1032,1024
30.899529438194,1032,1024
30.910573456262,1032,1024
30.920946456261,1032,1024
30.929529456262,1032,1024
30.940848760413,1032,1024
30.952935456261,1032,1024
30.990327731298,1032,1024
30.99395913086,1032,1024
31.004685548435,1032,1024
31.007951273397,1032,1024
31.014668690971,1032,1024
31.026055749312,1032,1024
31.029843474274,1032,1024
31.040875006431,1032,1024
31.049529474274,1032,1024
31.060096474274,1032,1024
31.069529474274,1032,1024
31.087189749312,1032,1024
31.089843474274,1032,1024
31.100127474273,1032,1024
31.109983478052,1032,1024
