X,frankfurt_urban_n_vehicles.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.639183940583,0.096135
30.639947320417,0.0868984
30.640548700251,0.0774998
30.648179453432,0.0751305
30.653051073598,0.0700021
30.664154073599,0.0711051
30.675167429618,0.0721185
30.700553091633,0.0775041
30.706841489504,0.0737925
30.712729115454,0.0696802
30.723390115453,0.0703412
30.735208115453,0.0721592
30.745937489505,0.0728885
30.762900447649,0.0798515
30.76545144765,0.0724025
30.77715114251,0.0741022
30.782291100656,0.0692422
30.79401544765,0.0709665
30.804589525623,0.0715406
30.816245549411,0.0731966
30.824490546788,0.0714416
30.834464465718,0.0714155
30.84336210969,0.0703132
30.857721109687,0.0746722
30.866096525624,0.0730476
30.872541178629,0.0694922
30.882291118724,0.0692422
30.894221615728,0.0711727
30.907232543687,0.0741836
30.913271141397,0.0702222
30.924131127755,0.0710822
30.933040187662,0.0699912
30.942291127756,0.0692422
30.952291127756,0.0692422
30.9647145158,0.0716656
30.97627348378,0.0732245
31.000305492803,0.0872565
31.002324944843,0.079276
31.004779501824,0.0717306
31.013251049784,0.0702021
31.023388324826,0.0703394
31.032291145809,0.0692422
31.042291145809,0.0692422
31.057129071942,0.0740801
31.062605145809,0.0695562
31.079148058908,0.0760991
31.083667672095,0.0706187
31.092922429872,0.0698735
31.102725259732,0.0696763
31.117357615746,0.0743087
31.124159519578,0.0711106
31.1352006335,0.0721517
31.156747786018,0.0836988
31.157295255812,0.0742463
31.162291163707,0.0692422
31.176952172582,0.0739032
31.187254519578,0.0742056
31.195520642378,0.0724717
31.21090651157,0.0778576
31.215732486094,0.0726835
31.222885181318,0.0698362
31.234662537046,0.0716136
31.242291181318,0.0692422
31.252605181318,0.0695562
31.262851304118,0.0698024
31.275411164576,0.0723622
31.2837561391,0.0707072
31.297642537046,0.0745936
31.314705058668,0.0816561
31.31676956311,0.0737206
31.324752554226,0.0717036
31.333353198642,0.0703043
31.351285058668,0.0782361
31.354788287957,0.0717393
31.362291198642,0.0692423
31.372605207232,0.0695563
31.392004720557,0.0789558
31.398416216115,0.0753673
31.405746571117,0.0726976
31.418370092452,0.0753211
31.423002215678,0.0699533
31.437634092451,0.0745851
31.442997215677,0.0699483
31.458423092452,0.0753741
31.462311073482,0.0692621
31.47798209245,0.0749331
31.485472571116,0.0724236
31.495733092452,0.0726841
31.509455753758,0.0764068
31.51600247419,0.0729535
31.52515858772,0.0721096
31.536244184053,0.0731952
31.545951753757,0.0729028
31.557711663592,0.0746627
31.566463275093,0.0734143
31.574892240726,0.0718433
