X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
206.195754758513,1
207.195754758513,2
209.195754758513,3
213.195754758513,4
221.195754758513,5
237.195754758513,6
269.195754758513,7
300.161636037422,1
301.161636037422,2
303.161636037422,3
307.161636037422,4
315.161636037422,5
331.161636037422,6
343.022731972453,1
344.022731972453,2
346.022731972453,3
350.022731972453,4
358.022731972453,5
374.022731972453,6
387.522163848264,1
388.522163848264,2
390.522163848264,3
394.522163848264,4
401.94356308008,5
402.94356308008,6
406.022731972453,7
438.022731972453,8
