X,frankfurt_urban_n_vehicles_mipv6.MA[5].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
191.192144629589,1
192.192144629589,2
194.192144629589,3
198.192144629589,4
206.192144629589,5
222.192144629589,6
254.192144629589,7
286.192144629589,8
302.001688931841,1
303.001688931841,2
305.001688931841,3
309.001688931841,4
317.001688931841,5
333.001688931841,6
345.777236672986,1
346.777236672986,2
348.777236672986,3
352.777236672986,4
360.777236672986,5
376.777236672986,6
407.816122859315,1
408.816122859315,2
410.816122859315,3
414.816122859315,4
422.816122859315,5
438.816122859315,6
