X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
198.558254909686,1
199.558254909686,2
201.558254909686,3
205.558254909686,4
213.558254909686,5
229.558254909686,6
261.558254909686,7
293.558254909686,8
302.615817449207,1
303.615817449207,2
305.615817449207,3
309.615817449207,4
317.615817449207,5
333.615817449207,6
340.623976180698,1
341.623976180698,2
343.623976180698,3
347.623976180698,4
355.623976180698,5
371.623976180698,6
403.623976180698,7
407.941585994199,1
408.941585994199,2
410.941585994199,3
414.941585994199,4
422.941585994199,5
438.941585994199,6
