X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
202.683741624736,1
203.683741624736,2
205.683741624736,3
209.683741624736,4
217.683741624736,5
233.683741624736,6
265.683741624736,7
297.683741624736,8
298.022890632681,1
299.022890632681,2
301.022890632681,3
305.022890632681,4
313.022890632681,5
329.022890632681,6
337.983928734536,1
338.983928734536,2
340.983928734536,3
344.983928734536,4
352.983928734536,5
368.983928734536,6
400.983928734536,7
403.121307077545,1
404.121307077545,2
406.121307077545,3
410.121307077545,4
418.121307077545,5
434.121307077545,6
