X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
194.261887059825,1
195.261887059825,2
197.261887059825,3
201.261887059825,4
209.261887059825,5
225.261887059825,6
257.261887059825,7
289.261887059825,8
289.761863607627,1
290.761863607627,2
292.761863607627,3
296.761863607627,4
304.761863607627,5
320.761863607627,6
338.737722412665,1
339.737722412665,2
341.737722412665,3
345.737722412665,4
353.737722412665,5
369.737722412665,6
397.964821345526,1
398.964821345526,2
400.964821345526,3
404.964821345526,4
