X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
192.579964412069,1
193.579964412069,2
195.579964412069,3
199.579964412069,4
207.579964412069,5
223.579964412069,6
255.579964412069,7
287.579964412069,8
292.056593553889,1
293.056593553889,2
295.056593553889,3
299.056593553889,4
307.056593553889,5
323.056593553889,6
335.912847648697,1
336.912847648697,2
338.912847648697,3
342.912847648697,4
350.912847648697,5
366.912847648697,6
398.912847648697,7
406.139381852536,1
407.139381852536,2
