X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
206.164784730586,1
207.164784730586,2
209.164784730586,3
213.164784730586,4
221.164784730586,5
237.164784730586,6
269.164784730586,7
298.490477801975,1
299.490477801975,2
301.490477801975,3
305.490477801975,4
313.490477801975,5
329.490477801975,6
339.778080083812,1
340.778080083812,2
342.778080083812,3
346.778080083812,4
354.778080083812,5
370.778080083812,6
378.71898289545,1
379.71898289545,2
381.71898289545,3
385.71898289545,4
393.71898289545,5
402.778080083812,7
403.368856629605,6
