X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
191.991742614025,1
192.991742614025,2
194.991742614025,3
198.991742614025,4
206.991742614025,5
222.991742614025,6
254.991742614025,7
286.991742614025,8
293.479255203849,1
294.479255203849,2
296.479255203849,3
300.479255203849,4
308.479255203849,5
324.479255203849,6
339.761737750801,1
340.761737750801,2
342.761737750801,3
346.761737750801,4
354.761737750801,5
370.761737750801,6
402.761737750801,7
