X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
205.162413298847,1
206.162413298847,2
208.162413298847,3
212.162413298847,4
220.162413298847,5
236.162413298847,6
268.162413298847,7
300.162413298847,8
301.187388732678,1
302.187388732678,2
304.187388732678,3
308.187388732678,4
316.187388732678,5
332.187388732678,6
347.512604747148,1
348.512604747148,2
350.512604747148,3
354.512604747148,4
362.512604747148,5
378.512604747148,6
410.512604747148,7
