X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
199.525884877904,1
200.525884877904,2
202.525884877904,3
206.525884877904,4
214.525884877904,5
230.525884877904,6
262.525884877904,7
294.525884877904,8
294.891578808677,1
295.891578808677,2
297.891578808677,3
301.891578808677,4
309.891578808677,5
325.891578808677,6
343.988710713846,1
344.988710713846,2
346.988710713846,3
350.988710713846,4
358.988710713846,5
374.988710713846,6
405.698298885735,1
406.698298885735,2
408.698298885735,3
412.698298885735,4
