X,frankfurt_urban_n_vehicles_mipv6.MA[2].udpApp[0]/rcvdPkLifetime:vector
35.013057968043,0.166654
35.014388131273,0.157984
35.015718294503,0.149314
35.016364457733,0.13996
35.017331620963,0.130928
35.017986784193,0.121583
35.019267947423,0.112864
35.022065110653,0.105661
35.022702273883,0.0962982
35.024050437113,0.0876464
35.025443600343,0.0790395
35.026125763573,0.0697217
35.029058115138,0.062654
35.041767115138,0.065363
35.049058115138,0.062654
35.059058115138,0.062654
35.069058122119,0.062654
35.081995094179,0.065591
35.089832122119,0.063428
35.100966129005,0.064562
35.109058129005,0.062654
35.120111129005,0.063707
35.129058129005,0.062654
35.140129129005,0.063725
35.149058129005,0.062654
35.159058129005,0.062654
35.169058135891,0.0626541
35.179058135891,0.0626541
35.191272720351,0.0648686
35.200767995942,0.0643639
35.209058142698,0.0626541
35.220047142698,0.0636431
35.229607142698,0.0632031
35.239058142698,0.0626541
35.252225873914,0.0658218
35.261542142698,0.0651381
35.271596149505,0.0651921
35.281884149505,0.0654801
35.289058149505,0.0626541
35.301092009415,0.0646879
35.309652156171,0.0632481
35.329445016081,0.0730409
35.330154220029,0.0637501
35.340498156171,0.0640941
35.351281156171,0.0648771
35.361731156171,0.0653271
35.369058162837,0.0626541
35.379058162837,0.0626541
35.389733162837,0.0633291
35.399058162837,0.0626541
35.409058169408,0.0626541
35.420689728001,0.0642856
35.429058169408,0.0626541
35.439058169408,0.0626541
35.449274029223,0.0628699
35.460552169408,0.0641481
35.470156175979,0.0637521
35.479985175979,0.0635811
35.489976175979,0.0635721
35.499339996919,0.0629359
35.511002182475,0.0645981
35.519778182475,0.0633741
35.529616176866,0.0632121
35.541127942258,0.0647239
35.549058182475,0.0626541
35.559823182475,0.0634191
35.569706188971,0.0633021
35.579895042215,0.063491
35.589733188971,0.0633291
35.599058188971,0.0626541
35.609607195359,0.0632031
35.621677195359,0.0652731
35.629058195359,0.0626541
35.641470195359,0.0650661
35.650732195359,0.0643281
35.660302036888,0.063898
35.669058201747,0.0626541
35.679058201747,0.0626541
35.691796444605,0.0653924
35.699985201747,0.0635811
35.709616208025,0.0632121
35.72490443278,0.0685004
35.730759208025,0.0643551
35.740165208025,0.0637611
35.753442126769,0.067038
35.759058208025,0.0626541
35.769904214303,0.0635001
35.779832214303,0.0634281
35.793684214303,0.0672801
35.799058214303,0.0626541
35.81513427973,0.0687302
35.820102220508,0.0636981
35.829985220508,0.0635811
35.839058220508,0.0626541
35.850282220508,0.0638781
35.859661220508,0.0632571
35.870786226713,0.0643821
35.880449079957,0.064045
35.889058226713,0.0626541
35.899058226713,0.0626541
35.909616232782,0.0632122
35.920084092095,0.06368
35.93119678242,0.0647927
35.944152232782,0.0677482
35.950057232782,0.0636532
35.959715232782,0.0633112
