X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
195.22733282048,1
196.22733282048,2
198.22733282048,3
202.22733282048,4
210.22733282048,5
226.22733282048,6
258.22733282048,7
290.22733282048,8
291.211371356462,1
292.211371356462,2
294.211371356462,3
298.211371356462,4
306.211371356462,5
322.211371356462,6
333.055467204407,1
334.055467204407,2
336.055467204407,3
340.055467204407,4
348.055467204407,5
364.055467204407,6
396.055467204407,7
398.260746428078,1
399.260746428078,2
401.260746428078,3
405.260746428078,4
413.260746428078,5
429.260746428078,6
