X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
193.391953752311,1
194.391953752311,2
196.391953752311,3
200.391953752311,4
208.391953752311,5
224.391953752311,6
256.391953752311,7
288.391953752311,8
293.425744820982,1
294.425744820982,2
296.425744820982,3
300.425744820982,4
308.425744820982,5
324.425744820982,6
338.954051981211,1
339.954051981211,2
341.954051981211,3
345.954051981211,4
353.954051981211,5
369.954051981211,6
401.954051981211,7
403.202999944737,1
404.202999944737,2
433.954051981211,8
