X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
171.0729441066,1
172.0729441066,2
174.0729441066,3
178.0729441066,4
186.0729441066,5
202.0729441066,6
234.0729441066,7
266.0729441066,8
290.368188354582,1
291.368188354582,2
293.368188354582,3
297.368188354582,4
305.368188354582,5
321.368188354582,6
339.004642969067,1
340.004642969067,2
342.004642969067,3
346.004642969067,4
354.004642969067,5
370.004642969067,6
400.452659645892,1
401.452659645892,2
403.452659645892,3
407.452659645892,4
415.452659645892,5
431.452659645892,6
