X,frankfurt_urban_n_vehicles_mipv6.MA[4].tcpApp[0]/endToEndDelay:vector
39.576683795574,1.00864
40.389958078567,0.713274
41.40652320839,0.916565
42.504969156733,0.998446
44.14494842857,1.53998
45.932394417585,1.68745
49.905097798371,3.8727
52.854380073139,2.84928
54.972351356093,2.01797
57.991952512193,2.9196
60.676247336828,2.58429
63.98431618411,3.20807
68.291658470676,4.20734
71.7178422039,3.32618
75.201874316648,3.38403
77.321480904888,2.01961
81.125555644001,3.70407
83.26768570545,2.04213
84.791911462054,1.42423
89.216730200647,4.32482
93.010185036053,3.69345
96.150471522538,3.04029
99.351418330302,3.10095
103.07840401233,3.62699
120.435918984754,17.2575
121.499406215869,0.963487
122.575205341244,0.975799
123.642193831454,0.966988
124.712093983025,0.9699
125.785718898816,0.973625
126.852741717314,0.967023
127.921255210015,0.968513
128.987777525967,0.966522
130.057477681296,0.9697
131.123075001312,0.965597
132.191727404362,0.968652
133.259858367533,0.968131
134.333343010718,0.973485
135.396365213399,0.963022
136.46390824776,0.967543
137.528715286602,0.964807
138.595109513161,0.966394
139.663236158684,0.968127
140.732665992948,0.96943
141.795573034071,0.962907
142.865951637876,0.970379
143.931859425767,0.965908
144.999905891036,0.968046
146.065485901219,0.96558
147.132560881766,0.967075
148.198631220495,0.96607
149.266213229226,0.967582
150.33325488175,0.967042
151.400565241548,0.96731
152.467580174738,0.967015
153.5334469914,0.965867
154.600734094921,0.967287
155.675728340729,0.974994
156.749876703035,0.974148
157.819722535126,0.969846
158.897951644227,0.978229
159.975659619004,0.977708
161.056054618896,0.980395
162.151180904154,0.995126
163.25740494138,1.00622
164.357062779338,0.999658
165.534126896238,1.07706
166.751383368426,1.11726
168.06549569119,1.21411
169.500290862819,1.3348
170.876292348124,1.276
172.425131120194,1.44884
173.70513938973,1.18001
174.953113739804,1.14797
176.671227548854,1.61811
178.073195672581,1.30197
179.840880152374,1.66768
181.571432274795,1.63055
184.923910439593,3.25248
196.549174994228,11.5253
197.822353197341,1.17318
198.899349801451,0.976997
199.966686092019,0.967336
201.040649938126,0.973964
202.102661225913,0.962011
203.164128058223,0.961467
204.226450071365,0.962322
205.286160148158,0.95971
206.346571893264,0.960412
207.407304065347,0.960732
208.468227839156,0.960924
209.531044859588,0.962817
210.594416529793,0.963372
211.654670644781,0.960254
212.71853677974,0.963866
213.779807381485,0.961271
214.842541093118,0.962734
215.913090562064,0.970549
216.984173944657,0.971083
218.045304427495,0.96113
219.106106820579,0.960802
220.169675336563,0.963569
221.230963604308,0.961288
222.291346737729,0.960383
223.35203435873,0.960688
224.414924651652,0.96289
225.475210932245,0.960286
226.539701080738,0.96449
227.599183440358,0.959482
228.660880961273,0.961698
229.726290666528,0.96541
230.787253647424,0.960963
231.849208587128,0.961955
232.915026607183,0.965818
233.97834330407,0.963317
235.040984978782,0.962642
236.114486958038,0.973502
237.19167084364,0.977184
238.255879645649,0.964209
239.338928439516,0.983049
240.407304822313,0.968376
241.482992517894,0.975688
242.564744550536,0.981752
243.687547230834,1.0228
244.816040352586,1.02849
245.952832720136,1.03679
247.088232148059,1.0354
248.207959758845,1.01973
249.532789746083,1.22483
250.791396123158,1.15861
252.923519406529,2.03212
320.393595745342,67.3701
321.462664879465,0.969069
322.532973395472,0.970309
323.604528695252,0.971555
324.713024578954,1.0085
325.825585025107,1.01256
327.028295016149,1.10271
328.377347054941,1.24905
330.010722987604,1.53338
340.742127040806,10.6314
342.219500442879,1.37737
343.300236685145,0.980736
344.375233827837,0.974997
345.444051592826,0.968818
346.512525190687,0.968474
347.58403118325,0.971506
348.654207221675,0.970176
349.72104317835,0.966836
350.793307400304,0.972264
351.871549441123,0.978242
352.935257513008,0.963708
354.008052164197,0.972795
355.074735513572,0.966683
356.136820397289,0.962085
357.202906060622,0.966086
358.271903526854,0.968997
359.335065395551,0.963162
360.401922052608,0.966857
361.469874927563,0.967953
362.540820259644,0.970945
363.61428451593,0.973464
364.682526723405,0.968242
365.778126073917,0.995599
366.866409491214,0.988283
367.965165264916,0.998756
369.164033608367,1.09887
370.42745712437,1.16342
371.683873882256,1.15642
373.071181747711,1.28731
408.724360444379,35.5532
410.20597829287,1.38162
411.471242713206,1.16526
412.734977801215,1.16374
413.999004903965,1.16403
415.262824859239,1.16382
416.505587713588,1.14276
417.752430187821,1.14684
419.022207939753,1.16978
420.292599501257,1.17039
421.561322933335,1.16872
422.844862090957,1.18354
424.167788229143,1.22293
425.494782538138,1.22699
426.787472131787,1.19269
428.55056309557,1.66309
