X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
192.18833085169,1
193.18833085169,2
195.18833085169,3
199.18833085169,4
207.18833085169,5
223.18833085169,6
255.18833085169,7
287.18833085169,8
295.484586195563,1
296.484586195563,2
298.484586195563,3
302.484586195563,4
310.484586195563,5
326.484586195563,6
338.838406263414,1
339.838406263414,2
341.838406263414,3
345.838406263414,4
353.838406263414,5
369.838406263414,6
396.105516572603,1
397.105516572603,2
399.105516572603,3
403.105516572603,4
411.105516572603,5
427.105516572603,6
