X,frankfurt_urban_n_vehicles.MA[7].idLayer/sequenceUpdateCa:vector
71.830309545538,1
72.330309545538,2
214.845773192382,3
304.060860563191,4
344.109124421661,5
387.997593596059,6
388.497593596059,7
388.997593596059,8
389.497593596059,9
389.997593596059,10
390.497593596059,11
390.997593596059,12
391.497593596059,13
391.997593596059,14
392.497593596059,15
392.997593596059,16
393.497593596059,17
393.997593596059,18
394.497593596059,19
394.997593596059,20
395.497593596059,21
395.997593596059,22
396.497593596059,23
396.997593596059,24
397.497593596059,25
397.997593596059,26
398.497593596059,27
398.997593596059,28
399.497593596059,29
399.997593596059,30
400.497593596059,31
400.997593596059,32
401.497593596059,33
401.997593596059,34
402.497593596059,35
402.997593596059,36
403.497593596059,37
403.997593596059,38
404.497593596059,39
404.997593596059,40
405.497593596059,41
405.997593596059,42
406.497593596059,43
406.997593596059,44
407.497593596059,45
407.997593596059,46
408.497593596059,47
408.997593596059,48
409.497593596059,49
409.997593596059,50
410.497593596059,51
410.997593596059,52
411.497593596059,53
411.997593596059,54
412.497593596059,55
412.997593596059,56
413.497593596059,57
413.997593596059,58
414.497593596059,59
414.997593596059,60
415.497593596059,61
415.997593596059,62
416.497593596059,63
416.997593596059,64
417.497593596059,65
417.997593596059,66
418.497593596059,67
418.997593596059,68
419.497593596059,69
419.665788077404,70
420.165788077404,71
420.665788077404,72
420.857659746906,73
