X,frankfurt_urban_n_vehicles_multi_radio.MA[1].udpApp[0]/endToEndDelay:vector
32.351971158515,0.00221226
32.362966158515,0.00320726
32.383246158515,0.0134873
32.408928958861,0.0291701
32.414980767239,0.0252219
32.425111575617,0.0253527
32.435187383995,0.0254285
32.438192192373,0.0184333
32.440202000751,0.0104431
32.446965809129,0.00720691
32.453529166547,0.00377027
32.461971166547,0.00221227
32.471971166547,0.00221227
32.484537166547,0.00477827
32.491971166547,0.00221227
32.502534174476,0.00277528
32.511971174476,0.00221228
32.522795174476,0.00303628
32.535307174476,0.00554828
32.542633174476,0.00287428
32.556552271917,0.00679338
32.575459109939,0.0157002
32.577486947961,0.00772805
32.582633174476,0.00287428
32.591971174476,0.00221228
32.601971182262,0.00221229
32.613942293245,0.0041834
32.621971182262,0.00221229
32.631971182262,0.00221229
32.641971182262,0.00221229
32.652831182262,0.00307229
32.662758571358,0.00299968
32.671971182262,0.00221229
32.698734293245,0.0189754
32.702414168061,0.0126553
32.703726063803,0.00396717
32.712597189942,0.00283829
32.723961189942,0.00420229
32.732975189942,0.00321629
32.741971189942,0.00221229
32.751971189942,0.00221229
32.763029189942,0.00327029
32.779571314171,0.00981242
32.789360209913,0.00960131
32.791973105655,0.00221421
32.801971197484,0.0022123
32.813002197484,0.0032433
32.822552197484,0.0027933
32.832966197484,0.0032073
32.841971197484,0.0022123
32.851971197484,0.0022123
32.869110197484,0.0093513
32.87270012126,0.00294123
32.881971197484,0.0022123
32.900390342091,0.0106314
32.901971204912,0.00221231
32.919438660947,0.00967977
32.925045612233,0.00528672
32.932015103297,0.00225621
32.944024204912,0.00426531
32.953691156198,0.00393226
32.961971204912,0.00221231
32.971971204912,0.00221231
32.981971204912,0.00221231
33.006921374386,0.0171625
33.010318352598,0.0105595
33.01247233081,0.00271344
33.021971212197,0.00221232
33.033835212197,0.00407632
33.041971212197,0.00221232
33.051971212197,0.00221232
33.061971212197,0.00221232
33.073038212197,0.00327932
33.084402212197,0.00464332
33.093105190409,0.0033463
33.101971219383,0.00221232
33.124186675418,0.0144278
33.125534680064,0.00577578
33.14497668471,0.0152178
33.148782689356,0.00902379
33.151971219383,0.00221232
33.161971219383,0.00221232
33.171971219383,0.00221232
33.181971219383,0.00221232
33.191971219383,0.00221232
33.202885226458,0.00312633
33.232818226458,0.0230593
33.23593125702,0.0161724
33.237306287582,0.00754739
33.241971226458,0.00221233
33.251971226458,0.00221233
33.262642226458,0.00288333
33.271971226458,0.00221233
33.287523412475,0.00776452
33.291971226458,0.00221233
33.301971233394,0.00221234
33.311971233394,0.00221234
33.321971233394,0.00221234
33.331971233394,0.00221234
33.344177233394,0.00441834
33.352633233394,0.00287434
33.363083233394,0.00332434
33.373622430881,0.00386354
33.381971233394,0.00221234
33.391971233394,0.00221234
33.401971240228,0.00221235
33.412786240228,0.00302735
33.421971240228,0.00221235
33.431971240228,0.00221235
33.441971240228,0.00221235
33.451971240228,0.00221235
33.461971240228,0.00221235
33.471971240228,0.00221235
33.482867240228,0.00310835
33.492207122165,0.00244823
33.502577856609,0.00281896
33.511971246918,0.00221235
33.521971246918,0.00221235
33.542348466453,0.0125896
33.545380571453,0.00562168
33.553040270545,0.00328138
33.575366246918,0.0156074
33.576903351918,0.00714446
33.596791456918,0.0170326
33.598846561918,0.00908767
33.603817253488,0.00405836
33.611971253488,0.00221236
33.622921253488,0.00316236
33.641834484073,0.0120756
33.650727613263,0.0109687
33.661601742453,0.0118428
33.667834871643,0.00807598
33.671971253488,0.00221236
33.687398628475,0.00763973
