X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/endToEndDelay:vector
30.970836874993,0.0287395
30.971416263439,0.0193189
30.973233651885,0.0111363
30.978428040331,0.00633069
30.984964734506,0.00286738
30.994266734506,0.00216938
31.006445743478,0.00434839
31.014266743478,0.00216939
31.024266743478,0.00216939
31.034266743478,0.00216939
31.044266743478,0.00216939
31.056445743478,0.00434839
31.064266743478,0.00216939
31.074266743478,0.00216939
31.084266743478,0.00216939
31.094266743478,0.00216939
31.104266752309,0.0021694
31.114266752309,0.0021694
31.124266752309,0.0021694
31.134266752309,0.0021694
31.147188752309,0.0050914
31.154266752309,0.0021694
31.166193752309,0.0040964
31.174266752309,0.0021694
31.184266752309,0.0021694
31.194266752309,0.0021694
31.208912760997,0.00681541
31.215018760997,0.00292141
31.224266760997,0.00216941
31.236846760997,0.00474941
31.244838760997,0.00274141
31.254266760997,0.00216941
31.270919760997,0.00882241
31.276535760997,0.00443841
31.284266760997,0.00216941
31.294856760997,0.00275941
31.304266769543,0.00216942
31.314266769543,0.00216942
31.324266769543,0.00216942
31.336769769543,0.00467242
31.345009769543,0.00291242
31.354532837867,0.00243549
31.365572769543,0.00347542
31.375099769543,0.00300242
31.386346769543,0.00424942
31.394266769543,0.00216942
31.406004777947,0.00390743
31.414266777947,0.00216943
31.425144777947,0.00304743
31.434266777947,0.00216943
31.444266777947,0.00216943
31.454266777947,0.00216943
31.469572212544,0.00747486
31.477449777947,0.00535243
31.486139777947,0.00404243
31.494266777947,0.00216943
31.504266786207,0.00216944
31.514266786207,0.00216944
31.525108786207,0.00301144
31.552599786207,0.0105024
31.554266786207,0.00216944
31.565294497892,0.00319715
31.574266786207,0.00216944
31.585725786207,0.00362844
31.594266786207,0.00216944
31.606945794325,0.00484844
31.618331794325,0.00623444
31.624266794325,0.00216944
31.641450794325,0.00935344
31.644266794325,0.00216944
31.65605510543,0.00395775
31.666580794325,0.00448344
31.674266794325,0.00216944
31.687458794325,0.00536144
31.696445794325,0.00434844
31.706328802299,0.00423145
31.728529802299,0.0164325
31.729938326331,0.00784098
31.734266802299,0.00216945
31.750108326331,0.00801098
31.755189802299,0.00309245
31.764266802299,0.00216945
31.774266802299,0.00216945
31.784266802299,0.00216945
31.795279802299,0.00318245
31.80595081013,0.00385346
31.81485681013,0.00275946
31.82426681013,0.00216946
31.84196381013,0.00986646
31.84620281013,0.00410546
31.85553681013,0.00343946
31.86635581013,0.00425846
31.87596881013,0.00387146
31.88670681013,0.00460946
31.89426681013,0.00216946
31.908736817818,0.00663947
31.915378817818,0.00328147
31.924266817818,0.00216947
31.934266817818,0.00216947
31.946094817818,0.00399747
31.954266817818,0.00216947
31.964788139458,0.00269079
31.974266817818,0.00216947
31.984266817818,0.00216947
31.997494817818,0.00539747
32.005090825361,0.00299347
32.016628560937,0.00453121
32.024266825361,0.00216947
32.034266825361,0.00216947
32.046499825361,0.00440247
32.054266825361,0.00216947
32.064266825361,0.00216947
32.074420395517,0.00232304
32.10581183276,0.0137145
32.108633417714,0.00653607
32.11426683276,0.00216948
32.12598683276,0.00388948
32.13506383276,0.00296648
32.14757583276,0.00547848
32.15652683276,0.00442948
32.16426683276,0.00216948
32.17633783276,0.00424048
32.18426683276,0.00216948
32.19426683276,0.00216948
32.213988840016,0.0118915
32.217576439482,0.00547909
32.225063840016,0.00296649
32.234266840016,0.00216949
32.24510398318,0.00300663
32.255171840016,0.00307449
32.264266840016,0.00216949
32.274266840016,0.00216949
32.284266840016,0.00216949
32.296013840016,0.00391649
32.304266847127,0.0021695
32.315126847127,0.0030295
32.324266847127,0.0021695
32.335216847127,0.0031195
32.344266847127,0.0021695
32.357773847127,0.0056765
32.364266847127,0.0021695
32.400930562752,0.0288332
32.41046037113,0.028363
32.423593179508,0.0314958
32.433434987886,0.0313376
32.436853796264,0.0247564
32.438755604642,0.0166583
32.44129241302,0.00919506
32.448434221398,0.00633687
32.454266854093,0.0021695
32.465297854093,0.0032005
32.475342854093,0.0032455
32.486149578816,0.00405223
32.495225854093,0.0031285
32.504266860986,0.00216951
32.514266860986,0.00216951
32.524266860986,0.00216951
32.535951601567,0.00385425
32.554502860986,0.0124055
32.574187699008,0.0220903
32.57606753703,0.0139702
32.580814375052,0.00871702
32.585063860986,0.00296651
32.594847860986,0.00275051
32.604266867757,0.00216952
32.620987734893,0.00889038
32.624266867757,0.00216952
32.635081867757,0.00298452
32.645369867757,0.00327252
32.65651462391,0.00441727
32.668853867757,0.00675652
32.696175867757,0.0240785
32.699315734893,0.0172184
32.702968624012,0.0108713
32.707949519754,0.00585217
32.71426687438,0.00216952
32.724551645893,0.00245429
32.73521687438,0.00311952
32.74426687438,0.00216952
32.75645487438,0.00435752
32.77882287438,0.0167255
32.787188770122,0.0150914
32.791152665864,0.00905531
32.79426687438,0.00216952
32.804266880855,0.00216953
32.814266880855,0.00216953
32.824266880855,0.00216953
32.837782880855,0.00568553
32.848777880855,0.00668053
32.854266880855,0.00216953
32.872005667452,0.00990832
32.876670880855,0.00457353
32.899632880855,0.0175355
32.901043825814,0.00894647
32.918183887182,0.0160865
32.92258614467,0.0104888
32.926298095956,0.00420074
32.936031887182,0.00393454
32.951884688635,0.00978734
32.957089887182,0.00499254
32.966855887182,0.00475854
32.974266887182,0.00216954
33.00388989336,0.0217925
33.007682871572,0.0155855
33.011624849784,0.0095275
33.01991189336,0.00781454
33.02426689336,0.00216954
33.036568709383,0.00447136
33.04678789336,0.00469054
33.05774689336,0.00564954
33.06532489336,0.00322754
33.07655389336,0.00445654
33.092329709383,0.0102324
33.09682389336,0.00472654
33.109056899391,0.00695955
33.124696185821,0.0125988
33.127057190467,0.00495984
33.147926195113,0.0158288
33.149463199759,0.00736585
33.158169899391,0.00607255
33.165171899391,0.00307455
33.174829899391,0.00273255
33.184266899391,0.00216955
33.196339239014,0.00424189
33.207612575314,0.00551522
33.234592749819,0.0224954
33.236584780381,0.0144874
33.238990810943,0.00689346
33.244266905274,0.00216955
33.25553598925,0.00343864
33.266076905274,0.00397955
33.286702905274,0.0146056
33.288604935836,0.00650758
33.294820905274,0.00272355
33.305905911009,0.00380856
33.314266911009,0.00216956
33.324266911009,0.00216956
33.335027911009,0.00293056
33.349147769426,0.00705042
33.355378911009,0.00328156
33.372031911009,0.00993456
33.376697966913,0.00460062
33.385072911009,0.00297556
33.397737911009,0.00564056
33.409065916595,0.00696857
33.414266916595,0.00216957
33.426004916595,0.00390757
33.435805579175,0.00370823
33.446058916595,0.00396157
33.458457916595,0.00636057
33.464266916595,0.00216957
33.475360916595,0.00326357
33.484955916595,0.00285857
33.494266916595,0.00216957
33.505333922033,0.00323657
33.514266922033,0.00216957
33.539807922033,0.0177106
33.543871027033,0.0117737
33.546043132033,0.00394578
33.554901922033,0.00280457
33.576082807498,0.0139855
33.594520912498,0.0224236
33.598242017498,0.0161447
33.599347122498,0.00724977
33.605267826163,0.00317048
33.614266927558,0.00216958
33.641022927558,0.0189256
33.647755056748,0.0156577
33.658115185938,0.0160178
33.662255315128,0.010158
33.669920444318,0.00782309
