X,frankfurt_urban_n_vehicles.MA[0].idLayer/sequenceUpdateCa:vector
191.873206626486,1
286.495647343573,2
286.995647343573,3
287.495647343573,4
337.412063378584,5
370.531931309015,6
371.031931309015,7
371.531931309015,8
372.031931309015,9
372.508153903063,10
373.008153903063,11
373.508153903063,12
374.008153903063,13
374.508153903063,14
375.008153903063,15
375.508153903063,16
376.008153903063,17
376.508153903063,18
377.008153903063,19
377.508153903063,20
378.008153903063,21
378.508153903063,22
379.008153903063,23
379.508153903063,24
380.008153903063,25
380.508153903063,26
381.008153903063,27
381.508153903063,28
382.008153903063,29
382.508153903063,30
383.008153903063,31
383.508153903063,32
384.008153903063,33
384.508153903063,34
385.008153903063,35
385.508153903063,36
386.008153903063,37
386.508153903063,38
387.008153903063,39
387.508153903063,40
388.008153903063,41
388.508153903063,42
389.008153903063,43
389.508153903063,44
390.008153903063,45
390.508153903063,46
391.008153903063,47
391.508153903063,48
392.008153903063,49
392.508153903063,50
393.008153903063,51
393.508153903063,52
394.008153903063,53
394.508153903063,54
396.060737021875,55
