X,frankfurt_urban_n_vehicles.MA[4].idLayer/sequenceUpdateCa:vector
64.351434568013,1
64.851434568013,2
65.351434568013,3
65.851434568013,4
66.351434568013,5
66.851434568013,6
67.351434568013,7
67.851434568013,8
68.351434568013,9
68.851434568013,10
69.351434568013,11
69.851434568013,12
70.351434568013,13
70.851434568013,14
71.351434568013,15
71.851434568013,16
72.351434568013,17
72.851434568013,18
73.351434568013,19
73.851434568013,20
74.351434568013,21
74.851434568013,22
75.351434568013,23
75.851434568013,24
76.351434568013,25
76.851434568013,26
77.351434568013,27
