X,frankfurt_urban_n_vehicles_mipv6.MA[7].udpApp[0]/endToEndDelay:vector
45.052390932767,0.0746157
45.052987625779,0.0652124
45.056711658595,0.0589364
45.061916149713,0.0541409
45.069392640831,0.0516174
45.073326131949,0.0455509
45.077768623067,0.0399934
45.082679114185,0.0349039
45.093702605303,0.0359274
45.100747107562,0.0329719
45.109121859693,0.0313466
45.119121859693,0.0313466
45.129121859693,0.0313466
45.139121859693,0.0313466
45.149121859693,0.0313466
45.159781143939,0.0320059
45.178595962951,0.0408207
45.187954478471,0.0401792
45.210734009341,0.0529588
45.217004549141,0.0492293
45.220155088941,0.0423798
45.243825864821,0.0560506
45.266183706121,0.0684085
45.271608245921,0.063833
45.281677785721,0.0639025
45.303290340714,0.0755151
45.324377904616,0.0866027
45.334721468518,0.0869462
45.34114503242,0.0833698
45.347721596322,0.0799463
45.359295160224,0.0815199
45.362940724126,0.0751655
45.367212288028,0.069437
45.37261385193,0.0648386
45.379514415832,0.0617392
45.413637294452,0.085862
45.421064882276,0.0832896
45.4450934701,0.0973182
45.466253057924,0.108478
45.491214645748,0.123439
45.500312240714,0.122537
45.518046852372,0.130272
45.53946946403,0.141694
45.543007075688,0.135232
45.547467687346,0.129692
45.572874299004,0.145099
45.577568910662,0.139794
45.598021758386,0.150247
45.604788386545,0.147013
45.626960316533,0.159185
45.630704951897,0.15293
45.633936587261,0.146161
45.642791222625,0.145016
45.662236857989,0.154462
45.667174493353,0.149399
45.701298042041,0.173523
45.707028700873,0.169253
45.713884359705,0.166109
45.717566018537,0.159791
45.722359677369,0.154584
45.739640572259,0.161865
45.743556231091,0.155781
45.748336889923,0.150562
45.753544548755,0.145769
45.756929207587,0.139154
45.761029866419,0.133255
45.766458525251,0.128683
45.787008184083,0.139233
45.790770842915,0.132996
45.798909501747,0.131134
45.803033176489,0.125258
45.808713858401,0.120939
45.818936540313,0.121161
45.824577222225,0.116802
45.829586904137,0.111812
45.833462586049,0.105687
45.836982267961,0.099207
45.846678949873,0.0989037
45.854210631785,0.0964354
45.87690364597,0.109128
45.880099327882,0.102324
