X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
203.912140765404,1
204.912140765404,2
206.912140765404,3
210.912140765404,4
218.912140765404,5
234.912140765404,6
266.912140765404,7
294.924906122268,1
295.924906122268,2
297.924906122268,3
301.924906122268,4
309.924906122268,5
325.924906122268,6
339.901227042506,1
340.901227042506,2
342.901227042506,3
346.901227042506,4
354.901227042506,5
370.901227042506,6
382.693679116525,1
383.693679116525,2
385.693679116525,3
389.693679116525,4
397.693679116525,5
398.157171942805,6
402.901227042506,7
434.901227042506,8
