X,frankfurt_urban_n_vehicles.MA[7].idLayer/sequenceUpdateDa:vector
18.6,0
110.569412744333,1
110.579412744333,2
110.589412744333,3
110.599412744333,4
110.609412744333,5
110.619412744333,6
110.629412744333,7
110.639412744333,8
110.649412744333,9
110.659412744333,10
110.669412744333,11
110.679412744333,12
110.689412744333,13
110.699412744333,14
110.709412744333,15
110.719412744333,16
110.729412744333,17
110.739412744333,18
110.749412744333,19
110.759412744333,20
110.769412744333,21
110.779412744333,22
110.789412744333,23
110.799412744333,24
110.809412744333,25
110.819412744333,26
110.829412744333,27
110.839412744333,28
110.849412744333,29
110.859412744333,30
110.869412744333,31
110.879412744333,32
110.889412744333,33
110.899412744333,34
110.909412744333,35
110.919412744333,36
110.929412744333,37
110.939412744333,38
110.949412744333,39
110.959412744333,40
110.969412744333,41
110.979412744333,42
110.989412744333,43
110.999412744333,44
111.009412744333,45
111.019412744333,46
111.029412744333,47
111.039412744333,48
111.049412744333,49
111.059412744333,50
111.069412744333,51
111.079412744333,52
111.089412744333,53
111.099412744333,54
111.109412744333,55
111.119412744333,56
111.129412744333,57
111.139412744333,58
111.149412744333,59
111.159412744333,60
111.169412744333,61
111.179412744333,62
111.189412744333,63
111.199412744333,64
111.209412744333,65
111.219412744333,66
111.229412744333,67
111.239412744333,68
111.249412744333,69
111.259412744333,70
111.269412744333,71
111.279412744333,72
111.289412744333,73
111.299412744333,74
111.309412744333,75
111.319412744333,76
111.329412744333,77
111.339412744333,78
111.349412744333,79
111.359412744333,80
111.369412744333,81
111.379412744333,82
111.389412744333,83
111.399412744333,84
111.409412744333,85
111.419412744333,86
111.429412744333,87
111.439412744333,88
111.449412744333,89
111.459412744333,90
111.469412744333,91
111.479412744333,92
111.489412744333,93
111.499412744333,94
111.509412744333,95
111.519412744333,96
111.529412744333,97
111.539412744333,98
111.549412744333,99
111.559412744333,100
111.569412744333,101
111.579412744333,102
111.589412744333,103
111.599412744333,104
111.609412744333,105
111.619412744333,106
111.629412744333,107
111.639412744333,108
111.649412744333,109
111.659412744333,110
111.669412744333,111
111.679412744333,112
111.689412744333,113
111.699412744333,114
111.709412744333,115
111.719412744333,116
111.729412744333,117
111.739412744333,118
111.749412744333,119
111.759412744333,120
111.769412744333,121
111.779412744333,122
111.789412744333,123
111.799412744333,124
111.809412744333,125
111.819412744333,126
111.829412744333,127
111.839412744333,128
111.849412744333,129
111.859412744333,130
111.869412744333,131
111.879412744333,132
111.889412744333,133
111.899412744333,134
111.909412744333,135
111.919412744333,136
111.929412744333,137
111.939412744333,138
111.949412744333,139
111.959412744333,140
111.969412744333,141
111.979412744333,142
111.989412744333,143
111.999412744333,144
112.009412744333,145
112.019412744333,146
112.029412744333,147
112.039412744333,148
112.049412744333,149
112.059412744333,150
112.069412744333,151
112.079412744333,152
112.089412744333,153
112.099412744333,154
112.109412744333,155
112.119412744333,156
112.129412744333,157
112.139412744333,158
112.149412744333,159
112.159412744333,160
112.169412744333,161
112.179412744333,162
112.189412744333,163
112.199412744333,164
112.209412744333,165
112.219412744333,166
112.229412744333,167
112.239412744333,168
112.249412744333,169
112.259412744333,170
112.269412744333,171
112.279412744333,172
112.289412744333,173
112.299412744333,174
112.309412744333,175
112.319412744333,176
112.329412744333,177
112.339412744333,178
112.349412744333,179
112.359412744333,180
112.369412744333,181
112.379412744333,182
112.389412744333,183
112.399412744333,184
112.409412744333,185
112.419412744333,186
112.429412744333,187
112.439412744333,188
112.449412744333,189
112.459412744333,190
112.469412744333,191
112.479412744333,192
112.489412744333,193
112.499412744333,194
112.509412744333,195
112.519412744333,196
112.529412744333,197
112.539412744333,198
112.549412744333,199
112.559412744333,200
112.569412744333,201
112.579412744333,202
112.589412744333,203
112.599412744333,204
112.609412744333,205
112.619412744333,206
112.629412744333,207
112.639412744333,208
112.649412744333,209
112.659412744333,210
112.669412744333,211
112.679412744333,212
112.689412744333,213
112.699412744333,214
112.709412744333,215
112.719412744333,216
112.729412744333,217
112.739412744333,218
112.749412744333,219
112.759412744333,220
112.769412744333,221
112.779412744333,222
112.789412744333,223
112.799412744333,224
112.809412744333,225
112.819412744333,226
112.829412744333,227
112.839412744333,228
112.849412744333,229
112.859412744333,230
112.869412744333,231
112.879412744333,232
112.889412744333,233
112.899412744333,234
112.909412744333,235
112.919412744333,236
112.929412744333,237
112.939412744333,238
112.949412744333,239
112.959412744333,240
112.969412744333,241
112.979412744333,242
112.989412744333,243
112.999412744333,244
113.009412744333,245
113.019412744333,246
113.029412744333,247
113.039412744333,248
113.049412744333,249
113.059412744333,250
113.069412744333,251
113.079412744333,252
113.089412744333,253
113.099412744333,254
113.109412744333,255
113.119412744333,256
113.129412744333,257
113.139412744333,258
113.149412744333,259
113.159412744333,260
113.169412744333,261
113.179412744333,262
113.189412744333,263
113.199412744333,264
113.209412744333,265
113.219412744333,266
113.229412744333,267
113.239412744333,268
113.249412744333,269
113.259412744333,270
113.269412744333,271
113.279412744333,272
113.289412744333,273
113.299412744333,274
113.309412744333,275
113.319412744333,276
113.329412744333,277
113.339412744333,278
113.349412744333,279
113.359412744333,280
113.369412744333,281
113.379412744333,282
113.389412744333,283
113.399412744333,284
113.409412744333,285
113.419412744333,286
113.429412744333,287
113.439412744333,288
113.449412744333,289
113.459412744333,290
113.469412744333,291
113.479412744333,292
113.489412744333,293
113.499412744333,294
113.509412744333,295
113.519412744333,296
113.529412744333,297
113.539412744333,298
113.549412744333,299
113.559412744333,300
113.569412744333,301
113.579412744333,302
113.589412744333,303
113.599412744333,304
113.609412744333,305
113.619412744333,306
113.629412744333,307
113.639412744333,308
113.649412744333,309
113.659412744333,310
113.669412744333,311
113.679412744333,312
113.689412744333,313
113.699412744333,314
113.709412744333,315
113.719412744333,316
113.729412744333,317
113.739412744333,318
113.749412744333,319
