X,frankfurt_urban_n_vehicles.MA[3].udpApp[0]/rcvdPkLifetime:vector
52.361651836815,0.547622
52.431039851193,10.607
52.501113160938,0.677084
52.56959976732,5.73557
52.623972410084,15.7799
52.6412615307,10.7972
52.645846646259,5.80182
52.693841872018,10.8398
52.71581498053,5.86179
52.725504132558,15.8615
52.786270816344,5.92224
52.915507836776,16.0415
52.946791652847,11.0728
53.030964767296,16.1469
53.053750763799,11.1697
53.113932744531,1.2299
53.144652895813,16.2506
53.210166836763,11.3161
53.307492195801,1.41346
53.327099566833,1.41307
53.562103902666,1.63807
53.617464345507,11.6834
53.716535817386,1.78251
53.719403748412,16.7754
53.726423120219,11.7824
53.899931877056,16.9459
53.906057183217,1.95203
54.070394017699,7.09636
54.110904767272,12.1269
54.117040988683,7.13301
54.122201881147,2.13817
54.125359006031,17.1313
54.202398068038,2.18837
54.342062087114,2.31803
54.44392943393,12.3999
54.475243305435,2.43121
54.480955844448,17.4269
54.49033068714,2.4363
54.498521748403,12.4345
54.566578189503,2.50255
54.649122311015,7.55509
54.73327203489,12.6092
54.745706621549,7.62168
54.833234026184,12.6192
54.947665063016,12.7236
55.061055326379,12.767
55.069876555595,17.7658
55.071198632947,17.7272
55.197686880642,2.81366
55.225292775244,17.8313
55.339380771484,12.7954
55.344843495472,17.7508
55.435293172473,7.72126
55.559097748397,17.6551
55.578993245207,17.645
55.85551520735,12.8415
55.897629325295,7.8836
55.898942540638,2.88491
56.151734096125,17.9977
56.159571041403,12.9555
56.218983182058,17.975
56.242535342031,17.9885
56.260333240348,17.9963
56.343353102232,18.0393
56.50740141513,18.0734
56.692629102232,17.9486
56.693285164672,12.9493
56.881631711525,18.0276
56.902658090114,3.04863
56.903341152554,18.0093
56.937355333114,13.0033
57.094352745984,13.0903
57.269565325159,18.1955
57.274004577931,18.15
57.275660640371,18.1116
57.377282440521,18.0233
57.381085810835,8.02706
75.732497896768,3.75847
75.866166047495,3.60214
75.985190795271,3.44116
75.986656857711,3.43263
76.023719439995,3.43969
76.070369810835,3.42634
76.163993553813,3.37996
76.181058862633,3.29703
76.431971180353,3.27794
76.542169885606,3.31814
76.839505378947,3.45548
76.852747977413,3.42872
76.876320940443,3.43229
76.879324645559,3.4253
76.893817160738,3.41979
76.927230231068,3.4432
77.094657848567,3.53063
77.220852548878,3.50682
77.424136950624,3.66011
77.575121332098,3.64109
77.628503748395,3.67447
77.714838804991,3.73081
77.720103089565,3.69607
77.79296891408,3.71894
77.849919782635,3.64589
77.850494845075,3.63647
77.851042907515,3.54701
77.866690379613,3.44266
77.915412418989,3.41138
78.044853672249,3.23082
78.19920508139,3.13518
78.248530748395,3.1245
78.255696192982,3.12167
78.4137108015,3.03968
78.41833934817,3.01431
78.455904454933,3.04187
78.559882034406,3.01585
78.573319816875,2.89929
78.611244503123,2.78721
78.611792565563,2.77776
78.951233509466,2.8472
78.952852571906,2.82882
78.962177715645,2.79815
78.974487950623,2.79046
78.976107013063,2.76208
78.991497859986,2.57747
79.038765940825,2.32474
79.105269658656,2.28124
79.35723083673,2.3132
79.534557888186,2.46053
79.577922016383,2.45389
79.664438829701,2.53041
79.809597536898,2.56557
79.812362633577,2.54833
79.816354419999,2.54232
79.842371945324,2.53834
79.845946076244,2.53192
79.914788196468,2.57076
80.102377606998,2.72835
80.106363669438,2.72233
80.108079374554,2.69405
80.113010686577,2.68898
80.123183829701,2.68915
80.143788903097,2.68976
80.177224848594,2.7132
80.179939033747,2.66591
80.295765586005,2.67174
80.302746072869,2.65872
80.306927265852,2.6429
80.321925915483,2.6479
80.478779551375,2.47475
80.498000737421,2.47397
80.502214651833,2.46819
80.566462415331,2.46243
80.620477281769,2.49645
80.705053309542,2.52102
80.743477010316,2.54945
81.023958976496,2.67993
81.340530646304,2.9165
81.42410192926,2.96007
81.42811407509,2.95408
81.436494439788,2.95246
81.65455706844,2.73053
81.690793814676,2.75676
81.817364929877,2.78334
81.88537681143,2.84135
81.975140378575,2.90111
81.975787441015,2.89176
82.217073031844,2.87304
82.304674589405,2.91065
82.381707534379,2.94768
82.47244887036,3.01842
84.11200792111,3.41798
84.113185998461,3.40916
84.375823025758,3.24179
84.982669506979,3.31864
84.983487569419,3.30946
85.034508509229,3.35048
85.079624547073,3.2956
85.651250575491,3.36722
85.701030468422,3.407
85.708917748395,3.37489
87.207315776228,2.65329
87.212839927003,2.64881
87.214832023683,2.6408
87.217261086123,2.63323
87.430587945932,2.77656
87.513201769122,2.82917
87.529728257565,2.8257
87.539518076663,2.82549
87.545565099773,2.82154
88.283267757154,3.27924
88.536706786902,3.33268
88.551216767261,3.33719
88.701784775427,3.46776
88.740944258598,3.47691
88.746440425686,3.46241
88.753801495719,3.45977
88.955974776413,3.61195
88.956630838853,3.5726
88.990641747602,3.52661
89.127291493248,3.44326
89.133657538203,3.39963
90.405425771606,0.831396
90.453340791601,0.859311
90.456005515583,0.851976
90.496090810835,0.872061
90.548503538695,0.914474
90.593667978792,0.869638
90.605540335377,0.851511
90.611181183864,0.837152
90.619067162134,0.835038
90.640711767261,0.846682
90.641511829701,0.837482
90.645697597257,0.831668
90.712646362312,0.878617
90.792159848567,0.92813
90.876635272312,0.982606
90.940514767261,1.02649
90.951734457003,1.0077
90.98189361887,1.01786
90.98431368131,1.01028
91.088611748395,1.07458
91.099514767261,1.07549
91.122337829701,1.06831
91.124359534817,1.04033
91.126743597257,1.03271
91.128586302373,1.02456
91.137519828603,1.00349
91.138931891043,0.994902
91.378791748395,1.20476
91.381284810835,1.19726
91.381967873275,1.18794
91.407871242381,1.20384
91.410551584746,1.19652
91.438952748395,1.21492
91.47065488657,1.22663
91.80298440783,1.43895
92.070722045444,1.62669
92.152774146859,1.67874
92.223641057345,1.69961
92.236115774672,1.68209
92.237608837112,1.67358
92.246434214692,1.6524
92.251349581349,1.63732
92.272090486708,1.64806
92.296534242884,1.5425
92.305331019233,1.5313
92.322915896083,1.50889
92.325621601199,1.50159
92.382624281801,1.53859
92.39536646761,1.53134
92.465396622804,1.59137
92.470483223164,1.58645
92.472611285604,1.57858
92.585515261677,1.58149
92.592323244576,1.57829
92.642764677466,1.61874
92.643429739906,1.6094
92.720689292431,1.64666
92.721246354871,1.63722
92.723412689854,1.62938
92.758038289506,1.64401
92.762975293413,1.63895
92.787524304821,1.64349
92.789599759293,1.63557
92.871953932094,1.70792
92.931042894543,1.75701
92.985731833817,1.7917
93.021245428346,1.81722
93.021802490786,1.80777
93.030127654235,1.8061
93.365800885207,2.12177
93.372431875675,2.1184
93.397403329554,2.11337
93.409410285118,2.10538
93.425571752763,2.11154
93.468932783147,2.1249
93.510267748395,2.14624
93.6903366683,2.28631
93.696051768472,2.28202
93.69952260061,2.27549
93.706919825286,2.24289
93.707665887726,2.23364
93.713052848544,2.22902
93.838659649045,2.32463
93.841699730351,2.31767
93.851403855596,2.25737
93.861516323265,2.23749
93.922848391071,2.24882
93.927611515948,2.24358
93.958818748395,2.24479
94.021324098624,2.27729
94.049293308857,2.29526
94.073308767261,2.30928
94.112038460176,2.32801
94.117561953302,2.32353
94.137405208922,2.33338
94.164805236902,2.35078
94.218836748395,2.39481
94.226697918036,2.39267
94.243796588294,2.39977
94.546926875014,2.6029
94.581315317074,2.61729
94.584094567533,2.60007
94.634435108764,2.64041
94.734711453511,2.69068
94.746084534816,2.65205
94.764365392671,2.65034
94.842529360088,2.7185
94.844759448423,2.65073
94.850381786127,2.64635
94.888021994531,2.66399
94.972610804992,2.71858
95.000107923511,2.68608
95.037537914123,2.52351
95.076612514634,2.41258
95.143670139712,2.43964
95.233686935478,2.48966
95.239738300956,2.41571
95.251899785097,2.41787
95.255127489825,2.3911
95.255738552251,2.38171
95.286037766453,2.31201
95.314493470361,2.28046
95.315851532743,2.27182
95.320141747997,2.26611
95.360737389935,2.23671
95.363202452317,2.19917
95.367150577081,2.19312
95.380747766041,2.15672
95.382779890805,2.12875
95.387498810526,2.12347
95.441459003801,2.15743
95.537789580172,2.06376
95.614594834268,2.12057
95.627275472876,2.08325
95.64559698268,2.09157
95.650290855068,2.05626
95.727035846531,1.98301
95.738719746323,1.95469
95.752180420619,1.93815
95.752782482217,1.92875
95.772099776541,1.92807
95.83253781145,1.91851
95.834380933842,1.90035
95.921850665792,1.97782
95.933535005464,1.95951
95.941792676873,1.91776
96.050315755698,2.00629
96.16422185244,2.10019
96.16610097132,2.09207
96.178521743198,2.07449
96.22113838499,2.10711
96.320141387092,2.11611
96.339707373926,2.05568
96.392802823563,2.05877
96.40750598299,2.01348
96.413138088604,1.99911
96.539241738689,2.10521
96.575034085174,2.131
96.579115738689,2.12509
96.806357429603,2.24233
96.841708354571,2.24768
96.845968906313,2.21194
96.875484936108,2.21146
96.917374572726,2.22335
97.07603297316,2.282
97.08036664331,2.27634
97.113370743274,2.28934
97.279789715237,2.35576
97.287146760873,2.35312
97.350868144845,2.37684
97.353637803419,2.36961
97.357678676969,2.36365
97.372238725124,2.36821
97.41079172316,2.38676
97.444650848638,2.40062
97.451225828009,2.3972
97.451908869835,2.38788
97.484830723161,2.4008
97.489550990631,2.39552
97.528742490885,2.41471
97.537673220916,2.41364
97.539877418578,2.38585
97.591448760854,2.40742
97.663075689247,2.42905
97.673157193972,2.42913
97.673732231544,2.4197
97.678313291425,2.39428
97.774598570637,2.34057
97.775846212581,2.28182
97.795590980784,2.28156
97.798503716809,2.26447
97.811325302731,2.2673
97.833910754663,2.27988
97.845851875662,2.27182
97.872894894027,2.25887
97.873703926927,2.20967
97.914059240325,2.21003
97.961001832934,2.23697
97.96412289373,2.23009
