X,frankfurt_urban_n_vehicles_multi_radio.MA[0].tcp/rcvd seq
30.727959470005,7.68108e+06
30.733204380324,7.68108e+06
30.733863743764,7.68108e+06
30.739602289043,7.68162e+06
30.748309015923,7.68215e+06
30.749783379363,7.68269e+06
30.753550106243,7.68322e+06
30.754795469683,7.68376e+06
30.755779833123,7.6843e+06
30.759150560003,7.68483e+06
30.760938286883,7.68537e+06
30.771157241012,7.6859e+06
30.773052967892,7.68644e+06
30.775094331332,7.68698e+06
30.776540058212,7.68751e+06
30.777626421652,7.68805e+06
30.779337785092,7.68858e+06
30.782991238852,7.68912e+06
30.783578602292,7.68966e+06
30.784715965732,7.69019e+06
30.785973329172,7.69073e+06
30.786614692612,7.69126e+06
30.787220056052,7.6918e+06
30.788765419492,7.69234e+06
30.789415782932,7.69287e+06
30.790030146372,7.69341e+06
30.795590600132,7.69394e+06
30.796186963572,7.69448e+06
30.798455053892,7.69502e+06
30.799811780772,7.69555e+06
30.803092297721,7.69609e+06
30.803778679215,7.69662e+06
30.805308060709,7.69716e+06
30.807676205191,7.6977e+06
30.810388731167,7.69823e+06
30.810886112661,7.69877e+06
30.811482494155,7.6993e+06
30.812457875649,7.69984e+06
30.814447020131,7.70038e+06
30.815178401625,7.70091e+06
30.816553164613,7.70145e+06
30.817113546107,7.70198e+06
30.819715690589,7.70252e+06
30.820901072083,7.70306e+06
30.821542453577,7.70359e+06
30.822679835071,7.70413e+06
30.824090216565,7.70466e+06
30.833533887023,7.7052e+06
30.836640650011,7.70574e+06
30.837336031505,7.70627e+06
30.837860412999,7.70681e+06
30.840143794493,7.70734e+06
30.840641175987,7.70788e+06
30.843636083457,7.70842e+06
30.846018120814,7.70895e+06
30.852349791272,7.70949e+06
30.85416455426,7.71002e+06
30.854904935754,7.71056e+06
30.856396317248,7.7111e+06
30.857019698742,7.71163e+06
30.857706080236,7.71217e+06
30.85826646173,7.7127e+06
30.858799843224,7.71324e+06
30.875675195926,7.71378e+06
30.877543958914,7.71431e+06
30.878549340408,7.71485e+06
30.88082648489,7.71538e+06
30.884421629372,7.71592e+06
30.885469010866,7.71646e+06
30.88753739236,7.71699e+06
30.888052773854,7.71753e+06
30.889572155348,7.71806e+06
30.890673536842,7.7186e+06
30.89300229983,7.71914e+06
30.893634681324,7.71967e+06
30.896491444312,7.72021e+06
30.897583825806,7.72074e+06
30.901116387918,7.72128e+06
30.90172178748,7.72182e+06
30.902300187042,7.72235e+06
30.909890184852,7.72289e+06
30.910477584414,7.72342e+06
30.911587983976,7.72396e+06
30.9143347831,7.7245e+06
30.915996582224,7.72503e+06
30.917974981786,7.72557e+06
30.918571381348,7.7261e+06
30.91963678091,7.72664e+06
30.920287180472,7.72718e+06
30.921253580034,7.72771e+06
30.922228979596,7.72825e+06
30.924075178282,7.72878e+06
30.924644577844,7.72932e+06
30.933560975216,7.72986e+06
30.934964374778,7.73039e+06
30.93556077434,7.73093e+06
30.940723573464,7.73146e+06
30.94407177215,7.732e+06
30.946530571274,7.73254e+06
30.947586970836,7.73307e+06
30.953270169522,7.73361e+06
30.955174968646,7.73414e+06
30.956285368208,7.73468e+06
30.957875167332,7.73522e+06
30.958363566894,7.73575e+06
30.961271366018,7.73629e+06
30.964770165142,7.73682e+06
30.965303564704,7.73736e+06
30.966404964266,7.7379e+06
30.967010363828,7.73843e+06
30.96811176339,7.73897e+06
30.970092962076,7.7395e+06
30.970806361638,7.74004e+06
30.978434158572,7.74058e+06
30.979138558134,7.74111e+06
30.983648357258,7.74165e+06
30.98424475682,7.74218e+06
30.984877156382,7.74272e+06
30.985491555944,7.74326e+06
30.991419352878,7.74379e+06
30.99248475244,7.74433e+06
30.993784152002,7.74486e+06
30.994524551564,7.7454e+06
30.996715951126,7.74594e+06
31.104202654274,7.74645e+06
31.104808089576,7.74645e+06
31.108873524878,7.74698e+06
31.11185496018,7.74752e+06
31.114075830784,7.74806e+06
31.115757266086,7.74859e+06
31.116371701388,7.74913e+06
31.119129442596,7.74966e+06
31.120212877898,7.7502e+06
31.1212363132,7.75074e+06
31.122166748502,7.75127e+06
31.131389925012,7.75181e+06
31.132094360314,7.75234e+06
31.13405766622,7.75288e+06
31.134537101522,7.75342e+06
31.135097536824,7.75395e+06
31.140920278032,7.75449e+06
31.146274583938,7.75502e+06
31.152241453906,7.75556e+06
