X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
186.004685321194,1
187.004685321194,2
189.004685321194,3
193.004685321194,4
201.004685321194,5
217.004685321194,6
249.004685321194,7
281.004685321194,8
289.094929680285,1
290.094929680285,2
292.094929680285,3
296.094929680285,4
304.094929680285,5
320.094929680285,6
335.033735620565,1
336.033735620565,2
338.033735620565,3
342.033735620565,4
350.033735620565,5
366.033735620565,6
