X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
175.59139038531,1
176.59139038531,2
178.59139038531,3
182.59139038531,4
190.59139038531,5
206.59139038531,6
238.59139038531,7
270.59139038531,8
286.97702520625,1
287.97702520625,2
289.97702520625,3
293.97702520625,4
301.97702520625,5
317.97702520625,6
338.44930386224,1
339.44930386224,2
341.44930386224,3
345.44930386224,4
353.44930386224,5
367.255334584681,1
368.255334584681,2
369.44930386224,6
