X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
203.801933965101,1
204.801933965101,2
206.801933965101,3
210.801933965101,4
218.801933965101,5
234.801933965101,6
266.801933965101,7
296.767593200082,1
297.767593200082,2
299.767593200082,3
303.767593200082,4
311.767593200082,5
327.767593200082,6
337.066729727707,1
338.066729727707,2
340.066729727707,3
344.066729727707,4
352.066729727707,5
368.066729727707,6
400.066729727707,7
406.347688062937,1
