X,frankfurt_urban_n_vehicles.MA[1].idLayer/sequenceUpdateCa:vector
170.639098446269,1
295.681299600493,2
338.87706666651,3
380.577471456703,4
381.077471456703,5
381.577471456703,6
382.077471456703,7
382.577471456703,8
383.077471456703,9
383.577471456703,10
384.077471456703,11
384.577471456703,12
385.077471456703,13
385.577471456703,14
386.077471456703,15
386.577471456703,16
387.077471456703,17
387.577471456703,18
388.077471456703,19
388.577471456703,20
389.077471456703,21
389.577471456703,22
390.077471456703,23
390.577471456703,24
391.077471456703,25
391.577471456703,26
392.077471456703,27
392.577471456703,28
393.077471456703,29
393.577471456703,30
394.077471456703,31
394.577471456703,32
395.077471456703,33
395.577471456703,34
396.077471456703,35
396.577471456703,36
397.077471456703,37
397.577471456703,38
398.077471456703,39
398.577471456703,40
399.077471456703,41
399.577471456703,42
399.794671012311,43
400.294671012311,44
400.794671012311,45
401.294671012311,46
401.657012446867,47
