X,frankfurt_urban_n_vehicles.MA[3].tcpApp[0]/endToEndDelay:vector
310.678634014261,46.1908
311.415548278581,0.636914
312.155295398886,0.639747
312.891781123776,0.636486
313.630027876311,0.638247
314.385532407555,0.655505
315.132109628426,0.646577
315.874444369319,0.642335
316.615916293972,0.641472
317.360033187006,0.644117
318.099906727915,0.639874
318.846510915483,0.646604
319.600872579126,0.654362
320.357663607133,0.656791
321.122957153279,0.665294
321.881768227725,0.658811
322.652286451248,0.670518
323.462498271747,0.710212
324.354178460325,0.79168
325.233922753953,0.779744
326.251761497675,0.917839
327.133431831882,0.78167
328.096117236906,0.862685
329.030998911318,0.834882
329.884190886493,0.753192
330.78137565014,0.797185
332.631854570061,1.75048
345.754251790409,13.0224
346.711529062058,0.857277
347.522644153676,0.711115
348.318111625156,0.695467
349.103737986629,0.685626
349.884806175458,0.681068
350.672521589053,0.687715
351.452343879841,0.679822
352.249591629009,0.697248
353.043850312251,0.694259
353.834798914376,0.690949
354.621719045269,0.68692
355.413586158054,0.691867
356.194353822981,0.680768
356.978671471765,0.684318
357.758374439926,0.679703
358.541273260925,0.682899
359.327864805866,0.686592
360.12086470596,0.693
360.922698359271,0.701834
361.718334225041,0.695636
362.541160473596,0.722826
363.348241141093,0.707081
364.220486382539,0.772245
365.046890302065,0.726404
365.925465050326,0.778575
366.873031818477,0.847567
367.908775385896,0.935744
369.078246201969,1.06947
370.420647755092,1.2424
371.540758889962,1.02011
372.7574894738,1.11673
374.034598047993,1.17711
377.150174779637,3.01558
