X,frankfurt_urban_n_vehicles.MA[0].idLayer/sequenceUpdateCa:vector
39.356307668642,1
190.189665847901,2
293.613534665061,3
336.739777584826,4
378.155225566454,5
378.655225566454,6
379.155225566454,7
379.655225566454,8
380.155225566454,9
380.655225566454,10
381.155225566454,11
381.655225566454,12
382.155225566454,13
382.655225566454,14
383.155225566454,15
383.655225566454,16
384.155225566454,17
384.655225566454,18
385.155225566454,19
385.655225566454,20
386.155225566454,21
386.655225566454,22
387.155225566454,23
387.655225566454,24
388.155225566454,25
388.655225566454,26
389.155225566454,27
389.655225566454,28
390.155225566454,29
390.655225566454,30
391.155225566454,31
391.655225566454,32
392.155225566454,33
392.655225566454,34
393.155225566454,35
393.655225566454,36
394.155225566454,37
394.655225566454,38
395.155225566454,39
395.655225566454,40
396.155225566454,41
396.530630093928,42
397.030630093928,43
397.530630093928,44
398.030630093928,45
398.265571008868,46
