X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
189.061180546184,1
190.061180546184,2
192.061180546184,3
196.061180546184,4
204.061180546184,5
220.061180546184,6
252.061180546184,7
284.061180546184,8
293.460369295063,1
294.460369295063,2
296.460369295063,3
300.460369295063,4
308.460369295063,5
324.460369295063,6
330.965898373993,1
331.965898373993,2
333.965898373993,3
337.965898373993,4
345.965898373993,5
361.965898373993,6
393.965898373993,7
399.10392067362,1
400.10392067362,2
402.10392067362,3
