X,frankfurt_urban_n_vehicles_mipv6.MA[5].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
208.85672814634,1
209.85672814634,2
211.85672814634,3
215.85672814634,4
223.85672814634,5
239.85672814634,6
271.85672814634,7
301.474144885836,1
302.474144885836,2
304.474144885836,3
308.474144885836,4
316.474144885836,5
332.474144885836,6
349.332038172288,1
350.332038172288,2
352.332038172288,3
356.332038172288,4
364.332038172288,5
380.332038172288,6
402.241097834251,1
403.241097834251,2
