X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
196.723596438286,1
197.723596438286,2
199.723596438286,3
203.723596438286,4
211.723596438286,5
227.723596438286,6
259.723596438286,7
291.723596438286,8
302.101555413725,1
303.101555413725,2
305.101555413725,3
309.101555413725,4
317.101555413725,5
333.101555413725,6
339.336223280431,1
340.336223280431,2
342.336223280431,3
346.336223280431,4
354.336223280431,5
370.336223280431,6
