X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
182.333909837787,1
183.333909837787,2
185.333909837787,3
189.333909837787,4
197.333909837787,5
213.333909837787,6
245.333909837787,7
277.333909837787,8
293.329998478809,1
294.329998478809,2
296.329998478809,3
300.329998478809,4
308.329998478809,5
324.329998478809,6
339.734096377313,1
340.734096377313,2
342.734096377313,3
346.734096377313,4
354.734096377313,5
370.734096377313,6
379.659246645198,1
380.659246645198,2
382.659246645198,3
386.659246645198,4
394.659246645198,5
