X,frankfurt_urban_n_vehicles.MA[5].idLayer/sequenceUpdateCa:vector
217.815952017856,1
297.887441489975,2
298.387441489975,3
298.887441489975,4
346.826278074635,5
381.93819386683,6
382.43819386683,7
382.93819386683,8
383.43819386683,9
383.780499608946,10
386.317489241268,11
386.817489241268,12
387.317489241268,13
387.817489241268,14
388.317489241268,15
388.817489241268,16
389.317489241268,17
389.817489241268,18
390.317489241268,19
390.817489241268,20
391.317489241268,21
391.817489241268,22
392.317489241268,23
392.817489241268,24
393.317489241268,25
393.817489241268,26
394.317489241268,27
394.817489241268,28
395.317489241268,29
395.817489241268,30
396.317489241268,31
396.817489241268,32
397.317489241268,33
397.817489241268,34
398.317489241268,35
398.817489241268,36
399.317489241268,37
399.817489241268,38
400.317489241268,39
400.817489241268,40
401.317489241268,41
401.817489241268,42
402.317489241268,43
402.817489241268,44
403.317489241268,45
403.817489241268,46
404.317489241268,47
404.817489241268,48
405.317489241268,49
405.8093334015,50
406.3093334015,51
406.8093334015,52
407.007753347788,53
