X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
168.708732001022,1
169.708732001022,2
171.708732001022,3
175.708732001022,4
183.708732001022,5
199.708732001022,6
231.708732001022,7
263.708732001022,8
294.084441966368,1
295.084441966368,2
297.084441966368,3
301.084441966368,4
309.084441966368,5
325.084441966368,6
335.71980762444,1
336.71980762444,2
338.71980762444,3
342.71980762444,4
350.71980762444,5
359.823049431135,1
360.823049431135,2
366.71980762444,6
395.271365515735,3
