X,frankfurt_urban_n_vehicles_mipv6.MA[7].tcpApp[0]/endToEndDelay:vector
44.668951154709,0.316702
44.809714590883,0.130763
44.951151198437,0.131437
45.091737080783,0.130586
45.234414388998,0.132677
45.376984102575,0.13257
45.515884625556,0.128901
45.657053912304,0.131169
45.798233096552,0.131179
45.936283602397,0.128051
46.081976381155,0.135693
46.223443594001,0.131467
46.370027082029,0.136583
46.517112427543,0.137085
46.664070983214,0.136959
46.804721787111,0.130651
46.944780331133,0.130059
47.086235632643,0.131455
47.236424873527,0.140189
47.381807795631,0.135383
47.527155856424,0.135348
47.664774778726,0.127619
47.808713715689,0.133939
47.946137568578,0.127424
48.089361483794,0.133224
48.227809534196,0.128448
48.368410990349,0.130601
48.50703323102,0.128622
48.653263729681,0.13623
48.791691822113,0.128428
48.931632136909,0.12994
49.070823224015,0.129191
49.213576923499,0.132754
49.352047296999,0.12847
49.491950636359,0.129903
49.628953235667,0.127003
49.777517352859,0.138564
49.92565240957,0.138135
50.074041923389,0.13839
50.215057219158,0.131015
50.352878253176,0.127821
50.505420368093,0.142542
50.646730654359,0.13131
50.790272567393,0.133542
51.039535769359,0.239263
51.337181547604,0.287646
51.605455318059,0.258274
51.815437177148,0.199982
51.963822103949,0.138385
52.109342515674,0.13552
52.261355149184,0.142013
52.416147574273,0.144792
52.576158714094,0.150011
52.728179416332,0.142021
52.878662903868,0.140483
53.023173531667,0.134511
53.1925882662,0.159415
53.365629798488,0.163042
53.507151560467,0.131522
53.64649099857,0.129339
53.800271324793,0.14378
53.947395870083,0.137125
54.092687850759,0.135292
54.238376494789,0.135689
54.42619416092,0.177818
54.637389501614,0.201195
54.812918118518,0.165529
59.116202994911,4.29328
59.899103677169,0.772901
68.956878330525,9.04777
83.012090062278,14.0452
93.014740919437,9.99265
94.929819286007,1.90508
99.815929487227,4.87611
101.653119890431,1.82719
103.299938788606,1.63682
104.004614281968,0.694675
104.560333018526,0.545719
104.912586833425,0.342254
106.295431068206,1.37284
106.786349030977,0.480918
107.119173185263,0.322824
107.391156919289,0.261984
107.627788279269,0.226631
107.859412097361,0.221624
108.095574102418,0.226162
108.319856123491,0.214282
108.545247070091,0.215391
108.770477800135,0.215231
108.993996605307,0.213519
109.221283112828,0.217287
109.449589549105,0.218306
109.675594089463,0.216005
109.898718575289,0.213124
110.122725794702,0.214007
110.345284241525,0.212558
110.571840197915,0.216556
110.796239560242,0.214399
111.018881574241,0.212642
111.244181694018,0.2153
111.468055228349,0.213874
111.696336933011,0.218282
111.923189357482,0.216852
112.146577081973,0.213388
112.368874732205,0.212298
112.591275247862,0.212401
112.814124644759,0.212849
113.036937971158,0.212813
113.264225408962,0.217287
113.486956649242,0.212731
113.709256760173,0.2123
113.933792779875,0.214536
114.156967771075,0.213175
114.380489631135,0.213522
114.605470409517,0.214981
114.829902194142,0.214432
115.052351810563,0.21245
115.274939480214,0.212588
115.498833957738,0.213894
115.721494531185,0.212661
115.943374848152,0.21188
116.16684991512,0.213475
116.389278299412,0.212428
116.616960951448,0.217683
116.841118740853,0.214158
117.064785376941,0.213667
117.288919050106,0.214134
117.512195117415,0.213276
117.734467131488,0.212272
117.958948492936,0.214481
118.180887413667,0.211939
118.40374728209,0.21286
118.625936784994,0.21219
118.848515581087,0.212579
119.077682629897,0.219167
119.302236905573,0.214554
119.527721335465,0.215484
119.750046886429,0.212326
119.972426271589,0.212379
120.194916287674,0.21249
120.417187693256,0.212271
120.639917341544,0.21273
120.862443002869,0.212526
121.084931810118,0.212489
121.307169528586,0.212238
121.52977112731,0.212602
121.752360204626,0.212589
121.975672710665,0.213313
122.199216626908,0.213544
122.421656017463,0.212439
122.644686928992,0.213031
122.867389100014,0.212702
123.090374939309,0.212986
123.313111127217,0.212736
123.536143913757,0.213033
123.758205392369,0.212061
123.981109074235,0.212904
124.203775764044,0.212667
124.427066072137,0.21329
124.650393330929,0.213327
124.873380093475,0.212987
125.096301594358,0.212922
125.318257048075,0.211955
125.541143093576,0.212886
125.763107486753,0.211964
125.98510785052,0.212
126.20734217302,0.212234
126.429774465857,0.212432
126.655344577916,0.21557
126.878102932622,0.212758
127.100397403534,0.212294
127.323490079446,0.213093
127.546289723217,0.2128
127.768232095441,0.211942
127.990805438475,0.212573
128.213046781036,0.212241
128.435021062062,0.211974
128.656932320253,0.211911
128.881721877484,0.21479
129.103826132128,0.212104
129.325691118621,0.211865
129.547608964936,0.211918
129.770791314508,0.213182
129.993175454573,0.212384
130.215130387279,0.211955
130.438195680796,0.213065
130.660636593167,0.212441
130.883773292175,0.213137
131.106365164961,0.212592
131.328365026188,0.212
131.551055042735,0.21269
131.773547041988,0.212492
131.997850305588,0.214303
132.219841094889,0.211991
132.442092885076,0.212252
132.664029677278,0.211937
132.888417778862,0.214388
133.1108579946,0.21244
133.335422578902,0.214565
133.557485389685,0.212063
133.781536681069,0.214051
134.004673823871,0.213137
134.227591887267,0.212918
134.450194917058,0.212603
134.672782826362,0.212588
134.895046678615,0.212264
135.117675905952,0.212629
135.3401257183,0.21245
135.563370838857,0.213245
135.786877889165,0.213507
136.008949684955,0.212072
136.231610628978,0.212661
136.453628414533,0.212018
136.676164785389,0.212536
136.899229852052,0.213065
137.121604758929,0.212375
137.346016945005,0.214412
137.57033712094,0.21432
137.792624860972,0.212288
138.015315220539,0.21269
138.237825077979,0.21251
138.460478928227,0.212654
138.682791811504,0.212313
138.905301648753,0.21251
139.127292350058,0.211991
139.350036176866,0.212744
139.57387512684,0.213839
139.796100732104,0.212226
140.018181405315,0.212081
140.24075820162,0.212577
140.463295013546,0.212537
140.685609712939,0.212315
140.907591432896,0.211982
141.129843169363,0.212252
141.35372390993,0.213881
141.57629146148,0.212568
141.800214648227,0.213923
142.02231328486,0.212099
142.244599031225,0.212286
142.467600797849,0.213002
142.689664423115,0.212064
142.914172210159,0.214508
143.136234656094,0.212062
143.359033185077,0.212799
143.58107755603,0.212044
143.802961955547,0.211884
144.025716960964,0.212755
144.248409364957,0.212692
144.471527573485,0.213118
144.693798770786,0.212271
144.916826843837,0.213028
145.138978917599,0.212152
145.3620788894,0.2131
145.583978897999,0.2119
145.806574806237,0.212596
146.03078160084,0.214207
146.253380436246,0.212599
146.475514312294,0.212134
146.698889914313,0.213376
146.920861725954,0.211972
147.142797514138,0.211936
147.365225176783,0.212428
147.587535813465,0.212311
147.810329299917,0.212793
148.032220879529,0.211892
148.254264563591,0.212044
148.476353233444,0.212089
148.699014759664,0.212662
148.922638461152,0.213624
149.145110955939,0.212472
149.367235580732,0.212125
149.589582059073,0.212346
149.812222672406,0.212641
150.035507953488,0.213285
150.257935421975,0.212427
150.480668892087,0.212733
150.702692403679,0.212024
150.924601015471,0.211909
151.147972364505,0.213371
151.370967025293,0.212995
151.593340528515,0.212374
151.815546421712,0.212206
152.037563966055,0.212018
152.259542954085,0.211979
152.48346697696,0.213924
152.706916318768,0.213449
152.930190683078,0.213274
153.155004014398,0.214813
153.378925125716,0.213921
153.601676789125,0.212752
153.823680880699,0.212004
154.046652213342,0.212971
154.269434537897,0.212782
154.495036770271,0.215602
154.719554115142,0.214517
154.941936968257,0.212383
155.164452046157,0.212515
155.38635202171,0.2119
155.609095139554,0.212743
155.832008236259,0.212913
156.055341772884,0.213334
156.277484891783,0.212143
156.500420277756,0.212935
156.723511536986,0.213091
