X,frankfurt_urban_n_vehicles_mipv6.MA[5].tcp/rcvd seq
40.978470684999,1.02259e+07
41.042012462696,1.02259e+07
41.106114076742,1.02259e+07
41.10708594984,1.02259e+07
41.171447905281,1.02259e+07
41.172612778379,1.02259e+07
41.173052651477,1.02259e+07
41.173456524575,1.02259e+07
41.234378867904,1.02259e+07
41.236658487198,1.02259e+07
41.237107374658,1.02259e+07
41.239970262118,1.02259e+07
41.240518149578,1.02259e+07
41.241111037038,1.02259e+07
41.241595924498,1.02259e+07
41.244404811958,1.02259e+07
41.297273136908,1.02259e+07
41.297747024368,1.02259e+07
41.373396288716,1.0226e+07
41.374296190596,1.0226e+07
41.375326092476,1.0226e+07
41.376269994356,1.0226e+07
41.376745896236,1.0226e+07
41.377221798116,1.0226e+07
41.378256699996,1.0226e+07
41.378912601876,1.0226e+07
41.379559503756,1.0226e+07
41.380828405636,1.0226e+07
41.381792209395,1.0226e+07
41.383258111275,1.0226e+07
41.383824013155,1.0226e+07
41.384398915035,1.0226e+07
41.437182182007,1.0226e+07
41.438049383087,1.0226e+07
41.438577299341,1.0226e+07
41.514830585237,1.02261e+07
41.516401515839,1.02261e+07
41.517426446441,1.02261e+07
41.518713377043,1.02261e+07
41.519198307645,1.02261e+07
41.519719238247,1.02261e+07
41.520204168849,1.02261e+07
41.520608099451,1.02261e+07
41.521156030053,1.02261e+07
41.522199960655,1.02261e+07
41.522855891257,1.02261e+07
41.523412821859,1.02261e+07
41.524077752461,1.02261e+07
41.524715683063,1.02261e+07
41.577599598183,1.02261e+07
41.579142827985,1.02261e+07
41.579787758587,1.02261e+07
41.652340058806,1.02262e+07
41.653415003702,1.02262e+07
41.653998948598,1.02262e+07
41.655095893494,1.02262e+07
41.65549083839,1.02262e+07
41.656074711816,1.02262e+07
41.659278642417,1.02262e+07
41.659700587313,1.02262e+07
41.660149532209,1.02262e+07
41.660544477105,1.02262e+07
41.660930422001,1.02262e+07
41.661433366897,1.02262e+07
41.661819311793,1.02262e+07
41.664914163775,1.02262e+07
41.715208093194,1.02262e+07
41.716731282186,1.02262e+07
41.717376241378,1.02262e+07
41.78992856304,1.02263e+07
41.791138522232,1.02263e+07
41.791569481424,1.02263e+07
41.792081440616,1.02263e+07
41.793143399808,1.02263e+07
41.794245359,1.02263e+07
41.794712318192,1.02263e+07
41.795805277384,1.02263e+07
41.796299236576,1.02263e+07
41.797767195765,1.02263e+07
41.800384162054,1.02263e+07
41.800877121246,1.02263e+07
41.801469080438,1.02263e+07
41.804009725888,1.02263e+07
41.852949611675,1.02263e+07
41.859031584411,1.02263e+07
41.860584557801,1.02263e+07
41.933136900667,1.02264e+07
41.934265888069,1.02264e+07
41.934741875471,1.02264e+07
41.937545837677,1.02264e+07
41.938580825079,1.02264e+07
41.939128812481,1.02264e+07
41.939577799883,1.02264e+07
41.941981787285,1.02264e+07
41.943421774687,1.02264e+07
41.943978762089,1.02264e+07
41.944391749491,1.02264e+07
41.944813736893,1.02264e+07
41.945451724295,1.02264e+07
41.947026711697,1.02264e+07
41.997573945217,1.02264e+07
42.000082219221,1.02264e+07
42.000502220533,1.02264e+07
42.073828584314,1.02265e+07
42.075496586938,1.02265e+07
42.07727858825,1.02265e+07
42.078556589562,1.02265e+07
42.079176590874,1.02265e+07
42.079679592186,1.02265e+07
42.081240593498,1.02265e+07
42.08182459481,1.02265e+07
42.082381596122,1.02265e+07
42.082965597434,1.02265e+07
42.083892598746,1.02265e+07
42.084377600058,1.02265e+07
42.08488060137,1.02265e+07
42.085437602682,1.02265e+07
42.136669674829,1.02265e+07
42.138219976653,1.02265e+07
42.138783991683,1.02265e+07
42.211805375938,1.02266e+07
42.212781404478,1.02266e+07
42.214485461558,1.02266e+07
42.214925490098,1.02266e+07
42.215950518638,1.02266e+07
42.216462547178,1.02266e+07
42.216929575718,1.02266e+07
42.218099604258,1.02266e+07
42.219251632798,1.02266e+07
42.220920661338,1.02266e+07
42.221405689878,1.02266e+07
42.222052718418,1.02266e+07
42.222600746958,1.02266e+07
42.223031775498,1.02266e+07
42.276359543902,1.02266e+07
42.277639900182,1.02266e+07
42.278715928722,1.02266e+07
42.351268326408,1.02267e+07
42.3525053683,1.02267e+07
42.352900410192,1.02267e+07
42.360237412024,1.02267e+07
42.360803453916,1.02267e+07
42.361279495808,1.02267e+07
42.3618725377,1.02267e+07
42.362438579592,1.02267e+07
42.363825621484,1.02267e+07
42.364274663376,1.02267e+07
42.365372705268,1.02267e+07
42.36665974716,1.02267e+07
42.367072789052,1.02267e+07
42.367512830944,1.02267e+07
42.41413645722,1.02267e+07
42.415857840204,1.02267e+07
42.416376895248,1.02267e+07
42.489424312761,1.02268e+07
42.491839792625,1.02268e+07
42.492900847669,1.02268e+07
42.494223902713,1.02268e+07
42.494938957755,1.02268e+07
42.495675012799,1.02268e+07
42.496870067842,1.02268e+07
42.497552122886,1.02268e+07
42.499684177929,1.02268e+07
42.502142239469,1.02268e+07
42.502771307505,1.02268e+07
42.504157375541,1.02268e+07
42.504561443577,1.02268e+07
42.505632511613,1.02268e+07
42.554580456645,1.02268e+07
42.555074524681,1.02268e+07
42.555638592717,1.02268e+07
42.630019029637,1.02269e+07
42.631058110505,1.02269e+07
42.631660191373,1.02269e+07
42.632591272241,1.02269e+07
42.633022353109,1.02269e+07
42.633669433977,1.02269e+07
42.634091514845,1.02269e+07
42.634666595713,1.02269e+07
42.635213573923,1.02269e+07
42.635860654791,1.02269e+07
42.636863735659,1.02269e+07
42.637276816527,1.02269e+07
42.637806897395,1.02269e+07
42.638318978263,1.02269e+07
42.698737818003,1.02269e+07
42.702363527846,1.02269e+07
42.70301762132,1.02269e+07
42.776489077264,1.0227e+07
42.777546170738,1.0227e+07
42.778612264212,1.0227e+07
42.779475357686,1.0227e+07
42.78005045116,1.0227e+07
42.780634544634,1.0227e+07
42.782275638108,1.0227e+07
42.782706731582,1.0227e+07
42.784669830423,1.0227e+07
42.786445923897,1.0227e+07
42.786868017371,1.0227e+07
42.787254110845,1.0227e+07
42.789226665159,1.0227e+07
42.789774758633,1.0227e+07
42.840369352786,1.0227e+07
42.84181374546,1.0227e+07
42.842494851394,1.0227e+07
42.916411105746,1.02271e+07
42.91998387119,1.02271e+07
42.923451989406,1.02271e+07
42.924822866976,1.02271e+07
42.925307985192,1.02271e+07
42.926469103408,1.02271e+07
42.926864221624,1.02271e+07
42.92771933984,1.02271e+07
42.928177458056,1.02271e+07
42.930059576272,1.02271e+07
42.931463694488,1.02271e+07
42.932020812704,1.02271e+07
42.93247893092,1.02271e+07
42.933793049136,1.02271e+07
42.982069830166,1.02271e+07
42.984375712887,1.02271e+07
42.984948831103,1.02271e+07
43.058356317856,1.02272e+07
43.06098357856,1.02272e+07
43.064943969616,1.02272e+07
43.065474099968,1.02272e+07
43.06613923032,1.02272e+07
43.066804360672,1.02272e+07
43.068088069623,1.02272e+07
43.069310199974,1.02272e+07
43.070443330326,1.02272e+07
43.071009460678,1.02272e+07
43.07244059103,1.02272e+07
43.073835721382,1.02272e+07
43.074347851734,1.02272e+07
43.074760982086,1.02272e+07
43.122907319057,1.02272e+07
43.126056357138,1.02272e+07
43.127546499446,1.02272e+07
43.200099010143,1.02273e+07
43.201498164289,1.02273e+07
43.201965318435,1.02273e+07
43.202396472581,1.02273e+07
43.203259626727,1.02273e+07
43.204483780873,1.02273e+07
43.205139935019,1.02273e+07
43.205616089165,1.02273e+07
43.206155243311,1.02273e+07
43.207471290912,1.02273e+07
43.209810433219,1.02273e+07
43.210394587365,1.02273e+07
43.210798741511,1.02273e+07
43.211382895657,1.02273e+07
43.263976246633,1.02273e+07
43.265093008271,1.02273e+07
43.265531162417,1.02273e+07
43.341926684815,1.02274e+07
43.344651838959,1.02274e+07
43.346587004675,1.02274e+07
43.347180170391,1.02274e+07
43.349491527336,1.02274e+07
43.350047681482,1.02274e+07
43.350675835628,1.02274e+07
43.351294989774,1.02274e+07
43.35264414392,1.02274e+07
43.353309309636,1.02274e+07
43.354477452212,1.02274e+07
43.354863617928,1.02274e+07
43.355321783644,1.02274e+07
43.35695591465,1.02274e+07
43.40568693861,1.02274e+07
43.407501391954,1.02274e+07
43.40877556914,1.02274e+07
43.481328108796,1.02275e+07
43.482619285982,1.02275e+07
43.484485640354,1.02275e+07
43.48487181754,1.02275e+07
43.485771994726,1.02275e+07
43.487944349098,1.02275e+07
43.48966170347,1.02275e+07
43.490209880656,1.02275e+07
43.491353057842,1.02275e+07
43.491973235028,1.02275e+07
43.492620412214,1.02275e+07
43.4939525894,1.02275e+07
43.494491766586,1.02275e+07
43.495850943772,1.02275e+07
43.548550259896,1.02275e+07
43.550892913468,1.02275e+07
43.551484101934,1.02275e+07
43.625845658421,1.02276e+07
43.626857857993,1.02276e+07
43.627703057565,1.02276e+07
43.628342223818,1.02276e+07
43.62896242339,1.02276e+07
43.62970660075,1.02276e+07
43.630370789216,1.02276e+07
43.63380797768,1.02276e+07
43.634356177252,1.02276e+07
43.635670376824,1.02276e+07
43.636110576396,1.02276e+07
43.638361775968,1.02276e+07
43.64225297554,1.02276e+07
43.642648175112,1.02276e+07
43.689281940337,1.02276e+07
43.689677139909,1.02276e+07
43.690187339481,1.02276e+07
43.762739912543,1.02277e+07
43.763797123135,1.02277e+07
43.764759333727,1.02277e+07
43.765244544319,1.02277e+07
43.765720754911,1.02277e+07
43.766250965503,1.02277e+07
43.766664176095,1.02277e+07
43.768446386687,1.02277e+07
43.769003597279,1.02277e+07
43.769443807871,1.02277e+07
43.770055018463,1.02277e+07
43.770459229055,1.02277e+07
43.772980439645,1.02277e+07
43.773564650237,1.02277e+07
43.825527210894,1.02277e+07
43.830387773646,1.02277e+07
43.831814995068,1.02277e+07
43.904367584289,1.02278e+07
43.906904805709,1.02278e+07
43.907884963272,1.02278e+07
43.909611427432,1.02278e+07
43.910006659512,1.02278e+07
43.910536891592,1.02278e+07
43.912305123672,1.02278e+07
43.913430355752,1.02278e+07
43.913879587832,1.02278e+07
43.915355819912,1.02278e+07
43.917211051992,1.02278e+07
43.920417284072,1.02278e+07
43.920875516152,1.02278e+07
43.921495748232,1.02278e+07
43.967721898712,1.02278e+07
43.976792201456,1.02278e+07
43.977311433536,1.02278e+07
44.050495033336,1.02279e+07
44.052552275916,1.02279e+07
44.053433518496,1.02279e+07
44.054098761076,1.02279e+07
44.056503003656,1.02279e+07
44.057799246236,1.02279e+07
44.058293488816,1.02279e+07
44.059490731396,1.02279e+07
44.060038973976,1.02279e+07
44.060587216556,1.02279e+07
44.062535459136,1.02279e+07
44.063002701716,1.02279e+07
44.063613944296,1.02279e+07
44.064027186876,1.02279e+07
44.113518635728,1.02279e+07
44.119958905223,1.02279e+07
44.120999158169,1.02279e+07
44.195055773584,1.0228e+07
44.197195026528,1.0228e+07
44.197743279474,1.0228e+07
44.19812953242,1.0228e+07
44.199037785366,1.0228e+07
44.200870043403,1.0228e+07
44.203506296347,1.0228e+07
44.204721559477,1.0228e+07
44.207165802237,1.0228e+07
44.207723065367,1.0228e+07
44.208280328497,1.0228e+07
44.208666591627,1.0228e+07
44.209241854757,1.0228e+07
44.210108066966,1.0228e+07
44.258501113966,1.0228e+07
44.261628172002,1.0228e+07
44.262084435132,1.0228e+07
44.334637065734,1.02281e+07
44.337391328863,1.02281e+07
44.360046805732,1.02281e+07
44.360595078866,1.02281e+07
44.361648352,1.02281e+07
44.368816754007,1.02281e+07
44.369419027141,1.02281e+07
44.374002455969,1.02281e+07
44.381808369023,1.02281e+07
44.383331605597,1.02281e+07
44.385159797851,1.02281e+07
44.385744070985,1.02281e+07
44.386148344119,1.02281e+07
44.397406421212,1.02281e+07
44.40025898846,1.02281e+07
44.425466948971,1.02281e+07
44.426768231943,1.02281e+07
44.500029751128,1.02282e+07
44.505989466954,1.02282e+07
44.50697475962,1.02282e+07
44.530463410891,1.02282e+07
44.531134703557,1.02282e+07
44.532661269501,1.02282e+07
44.533263562167,1.02282e+07
44.563335291978,1.02282e+07
44.569128877307,1.02282e+07
44.56987913463,1.02282e+07
44.596059937177,1.02282e+07
44.596661229843,1.02282e+07
44.598901522508,1.02282e+07
44.599494815174,1.02282e+07
44.62672667174,1.02282e+07
44.631512263603,1.02282e+07
44.631923565773,1.02282e+07
44.704476235102,1.02283e+07
44.706358839442,1.02283e+07
44.70703015099,1.02283e+07
44.707829447505,1.02283e+07
44.711491693696,1.02283e+07
44.712540005244,1.02283e+07
44.736145117187,1.02283e+07
44.737448419356,1.02283e+07
44.739156721525,1.02283e+07
44.771877841397,1.02283e+07
44.772462152945,1.02283e+07
44.779935464493,1.02283e+07
44.780501776041,1.02283e+07
44.781726087589,1.02283e+07
44.782923399137,1.02283e+07
44.783318710685,1.02283e+07
44.784458022233,1.02283e+07
44.857010700874,1.02284e+07
44.859013021667,1.02284e+07
44.860070342461,1.02284e+07
44.860627663255,1.02284e+07
44.868541746377,1.02284e+07
44.8792314454,1.02284e+07
44.879770766194,1.02284e+07
44.880451086987,1.02284e+07
44.884900407781,1.02284e+07
44.887079975219,1.02284e+07
44.92075210852,1.02284e+07
44.922503429314,1.02284e+07
44.923478070902,1.02284e+07
44.92493871249,1.02284e+07
44.932024205742,1.02284e+07
44.933483102066,1.02284e+07
44.934164431878,1.02284e+07
45.036868127031,1.02285e+07
45.038909456841,1.02285e+07
45.040790923793,1.02285e+07
45.043265601149,1.02285e+07
45.044106446273,1.02285e+07
45.044770776085,1.02285e+07
45.06307404699,1.02285e+07
45.063810385668,1.02285e+07
45.066483724346,1.02285e+07
45.067537063024,1.02285e+07
45.076876084231,1.02285e+07
45.078397422909,1.02285e+07
45.099682548053,1.02285e+07
45.101705882256,1.02285e+07
45.104162581401,1.02285e+07
45.108652935234,1.02285e+07
45.11327729805,1.02285e+07
45.185830007984,1.02286e+07
45.188012355447,1.02286e+07
45.188809702911,1.02286e+07
45.189439050375,1.02286e+07
45.191011745302,1.02286e+07
45.19324344023,1.02286e+07
45.193701787694,1.02286e+07
45.194304135158,1.02286e+07
45.194771482622,1.02286e+07
45.195725830086,1.02286e+07
45.19624717755,1.02286e+07
45.196800830083,1.02286e+07
45.200032797789,1.02286e+07
45.255383140983,1.02286e+07
45.256805497025,1.02286e+07
45.257344853067,1.02286e+07
45.257873209109,1.02286e+07
45.330425931841,1.02287e+07
45.331510296323,1.02287e+07
45.334286389769,1.02287e+07
45.334735754251,1.02287e+07
45.335275118733,1.02287e+07
45.335751483215,1.02287e+07
45.337245847697,1.02287e+07
45.337749212179,1.02287e+07
45.342382780171,1.02287e+07
45.343119136213,1.02287e+07
45.345737492253,1.02287e+07
45.347539848294,1.02287e+07
45.385430321451,1.02287e+07
45.395447603079,1.02287e+07
45.396459991977,1.02287e+07
45.475890664374,1.02287e+07
45.476832037124,1.02287e+07
45.550862776383,1.02288e+07
45.551633157211,1.02288e+07
45.552163538039,1.02288e+07
45.553626918867,1.02288e+07
45.554274299695,1.02288e+07
45.554804680523,1.02288e+07
45.555786061351,1.02288e+07
45.620769528512,1.02288e+07
45.62170991732,1.02288e+07
45.622926290167,1.02288e+07
45.623590670995,1.02288e+07
45.624950059803,1.02288e+07
45.626066448611,1.02288e+07
45.628596837419,1.02288e+07
45.683601999664,1.02288e+07
45.685172687672,1.02288e+07
45.68584507648,1.02288e+07
45.761360831685,1.02289e+07
45.762995224419,1.02289e+07
45.764521621083,1.02289e+07
45.765052017747,1.02289e+07
45.766405811075,1.02289e+07
45.766990207739,1.02289e+07
45.767601604403,1.02289e+07
45.77050239773,1.02289e+07
45.771568794394,1.02289e+07
45.834217314539,1.02289e+07
45.834603718895,1.02289e+07
45.835080123251,1.02289e+07
45.838127304647,1.02289e+07
45.838531709003,1.02289e+07
45.838963113359,1.02289e+07
45.839518517715,1.02289e+07
45.92850707613,1.0229e+07
45.930021902805,1.0229e+07
45.946260012056,1.0229e+07
45.947675576338,1.0229e+07
45.948570991149,1.0229e+07
45.949332427963,1.0229e+07
45.950864641859,1.0229e+07
45.952427078673,1.0229e+07
45.953403493484,1.0229e+07
45.956035370059,1.0229e+07
45.996433704796,1.0229e+07
45.998912269078,1.0229e+07
46.009075602742,1.0229e+07
46.021961036299,1.0229e+07
46.024185225245,1.0229e+07
46.027676970685,1.0229e+07
46.028349389921,1.0229e+07
46.103873850108,1.02291e+07
46.104269276548,1.02291e+07
46.109810555866,1.02291e+07
46.110944982306,1.02291e+07
46.111457408746,1.02291e+07
46.113591835186,1.02291e+07
46.137932393824,1.02291e+07
46.139003820264,1.02291e+07
46.141060246704,1.02291e+07
46.143185673144,1.02291e+07
46.143842099584,1.02291e+07
46.181563343969,1.02291e+07
46.182092770409,1.02291e+07
46.182780982789,1.02291e+07
46.183952623288,1.02291e+07
46.184526348928,1.02291e+07
46.184991775368,1.02291e+07
46.270470410003,1.02292e+07
46.272148276963,1.02292e+07
46.273259710443,1.02292e+07
46.273871143923,1.02292e+07
46.275005577403,1.02292e+07
46.275518010883,1.02292e+07
46.276084444363,1.02292e+07
46.276677877843,1.02292e+07
46.277244311323,1.02292e+07
46.277855744803,1.02292e+07
46.278296178283,1.02292e+07
46.280710478723,1.02292e+07
46.281375912203,1.02292e+07
46.342100131162,1.02292e+07
46.344199431602,1.02292e+07
46.344845164282,1.02292e+07
46.347090604912,1.02292e+07
46.426276181626,1.02293e+07
46.427342629518,1.02293e+07
46.42780107741,1.02293e+07
46.428196525302,1.02293e+07
46.430302421086,1.02293e+07
46.431220868978,1.02293e+07
46.43160731687,1.02293e+07
46.438489991774,1.02293e+07
46.440264439666,1.02293e+07
46.44129809206,1.02293e+07
46.444564153458,1.02293e+07
46.448524010354,1.02293e+07
46.45565010998,1.02293e+07
46.478613254964,1.02293e+07
46.489189711862,1.02293e+07
46.49437880263,1.02293e+07
46.498207250522,1.02293e+07
46.571907140412,1.02294e+07
46.573093595707,1.02294e+07
46.577591153099,1.02294e+07
46.578707608395,1.02294e+07
46.580040063691,1.02294e+07
46.582118733729,1.02294e+07
46.583503403767,1.02294e+07
46.585454288547,1.02294e+07
46.588513173327,1.02294e+07
46.589656628623,1.02294e+07
46.590043083919,1.02294e+07
46.590672539215,1.02294e+07
46.591886209253,1.02294e+07
46.592892879291,1.02294e+07
46.635613681805,1.02294e+07
46.637783108912,1.02294e+07
46.638347571714,1.02294e+07
46.710932043825,1.02295e+07
46.711516514265,1.02295e+07
46.712447984705,1.02295e+07
46.714023455145,1.02295e+07
46.71541247951,1.02295e+07
46.716868942311,1.02295e+07
46.717605405113,1.02295e+07
46.718836867914,1.02295e+07
46.766742097508,1.02295e+07
46.768216567947,1.02295e+07
46.770376038385,1.02295e+07
46.778036449705,1.02295e+07
46.778458920145,1.02295e+07
46.778953390585,1.02295e+07
46.779528861025,1.02295e+07
46.83505753592,1.02295e+07
46.835532014102,1.02295e+07
46.908084858685,1.02296e+07
46.911025344729,1.02296e+07
46.911528830773,1.02296e+07
46.913099316816,1.02296e+07
46.91360280286,1.02296e+07
46.915062288904,1.02296e+07
46.916543260992,1.02296e+07
46.972014427073,1.02296e+07
46.975316913117,1.02296e+07
47.008258242084,1.02296e+07
47.012423001942,1.02296e+07
47.042964485452,1.02296e+07
47.044051971495,1.02296e+07
47.044699465433,1.02296e+07
47.048269943579,1.02296e+07
47.071221104214,1.02296e+07
47.072171598152,1.02296e+07
47.145944915295,1.02297e+07
47.148269194761,1.02297e+07
47.152985750381,1.02297e+07
47.155051252035,1.02297e+07
47.155572753691,1.02297e+07
