X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
189.274425817634,1
190.274425817634,2
192.274425817634,3
196.274425817634,4
204.274425817634,5
220.274425817634,6
252.274425817634,7
284.274425817634,8
301.896529712495,1
302.896529712495,2
304.896529712495,3
308.896529712495,4
316.896529712495,5
332.896529712495,6
341.28554312515,1
342.28554312515,2
344.28554312515,3
348.28554312515,4
356.28554312515,5
372.28554312515,6
373.966427820423,1
374.966427820423,2
376.966427820423,3
380.966427820423,4
388.966427820423,5
395.672456614451,6
404.28554312515,7
