X,frankfurt_urban_n_vehicles_multi_radio.MA[0].tcp/rcvd seq
30.262799272502,7.5649e+06
30.268165083922,7.5649e+06
30.268743350888,7.5649e+06
30.274594893742,7.56544e+06
30.275074160708,7.56598e+06
30.288954703562,7.56651e+06
30.290139970528,7.56705e+06
30.291277237494,7.56758e+06
30.29179250446,7.56812e+06
30.296928047314,7.56866e+06
30.29742531428,7.56919e+06
30.298084581246,7.56973e+06
30.298608848212,7.57026e+06
30.299485115178,7.5708e+06
30.300054382144,7.57134e+06
30.301473952068,7.57187e+06
30.305397091916,7.57241e+06
30.307366376878,7.57294e+06
30.30789966184,7.57348e+06
30.308369946802,7.57402e+06
30.309300231764,7.57455e+06
30.309770516726,7.57509e+06
30.312383656574,7.57562e+06
30.31483251146,7.57616e+06
30.315302796422,7.5767e+06
30.321383221232,7.57723e+06
30.322520506194,7.57777e+06
30.323071791156,7.5783e+06
30.32541436108,7.57884e+06
30.326398646042,7.57938e+06
30.327898931004,7.57991e+06
30.330012215966,7.58045e+06
30.331131500928,7.58098e+06
30.33225078589,7.58152e+06
30.333283070852,7.58206e+06
30.334348355814,7.58259e+06
30.335287640776,7.58313e+06
30.3371022107,7.58366e+06
30.34697706032,7.5842e+06
30.348024345282,7.58474e+06
30.351573630244,7.58527e+06
30.352070915206,7.58581e+06
30.352739200168,7.58634e+06
30.354640770092,7.58688e+06
30.355156055054,7.58742e+06
30.359422194902,7.58795e+06
30.360885764826,7.58849e+06
30.361482049788,7.58902e+06
30.36238533475,7.58956e+06
30.363903904674,7.5901e+06
30.365134189636,7.59063e+06
30.366319474598,7.59117e+06
30.36727675956,7.5917e+06
30.367936044522,7.59224e+06
30.372368754294,7.59278e+06
30.373281039256,7.59331e+06
30.374792324218,7.59385e+06
30.37624860918,7.59438e+06
30.377694894142,7.59492e+06
30.384191749028,7.59546e+06
30.390819888876,7.59599e+06
30.393903028724,7.59653e+06
30.395881313686,7.59706e+06
30.397293598648,7.5976e+06
30.39831388361,7.59814e+06
30.398919168572,7.59867e+06
30.399515453534,7.59921e+06
30.400772747501,7.59974e+06
30.401522050473,7.60028e+06
30.402199353445,7.60082e+06
30.402912656417,7.60135e+06
30.404435565333,7.60189e+06
30.405494868305,7.60242e+06
30.406226171277,7.60296e+06
30.408036080193,7.6035e+06
30.415473806941,7.60403e+06
30.416404109913,7.60457e+06
30.418128715857,7.6051e+06
30.424056321801,7.60564e+06
30.426189927745,7.60618e+06
30.426678230717,7.60671e+06
30.428052836661,7.60725e+06
30.428613139633,7.60778e+06
30.429705442605,7.60832e+06
30.430890745577,7.60886e+06
30.431496048549,7.60939e+06
30.431993351521,7.60993e+06
30.433394957465,7.61046e+06
30.434289260437,7.611e+06
30.449607684213,7.61154e+06
30.453695290157,7.61207e+06
30.455445593129,7.61261e+06
30.457535199073,7.61314e+06
30.458239502045,7.61368e+06
30.459286805017,7.61422e+06
30.464196016905,7.61475e+06
30.488480622849,7.61582e+06
30.491287925821,7.61636e+06
30.491794228793,7.6169e+06
30.492282531765,7.61743e+06
30.494128440681,7.61797e+06
30.496263046625,7.6185e+06
30.499368652569,7.61904e+06
30.50035296458,7.61958e+06
30.50162828563,7.62011e+06
30.50221560668,7.62065e+06
30.50397792773,7.62118e+06
30.50449324878,7.62172e+06
30.50511656983,7.62226e+06
30.50730353298,7.61529e+06
30.515136056218,7.62279e+06
30.515678377268,7.62333e+06
30.516220698318,7.62386e+06
30.516718019368,7.6244e+06
30.517855340418,7.62494e+06
30.518956661468,7.62547e+06
30.523220266718,7.62601e+06
30.524747908818,7.62654e+06
30.529187514068,7.62708e+06
30.530288835118,7.62762e+06
30.531318156168,7.62815e+06
30.531941477218,7.62869e+06
30.532411798268,7.62922e+06
30.532887119318,7.62976e+06
30.638053494084,7.63027e+06
30.63871283317,7.63027e+06
30.639913172256,7.63081e+06
30.640626511342,7.63134e+06
30.643243189514,7.63188e+06
30.645589867686,7.63242e+06
30.646231206772,7.63295e+06
30.646881545858,7.63349e+06
30.647441884944,7.63402e+06
30.651511241288,7.63456e+06
30.652858580374,7.6351e+06
30.65789561489,7.63563e+06
30.659134953976,7.63617e+06
30.660500293062,7.6367e+06
30.66321931032,7.63724e+06
30.666564327578,7.63778e+06
30.66881300575,7.63831e+06
30.669797344836,7.63885e+06
30.670474683922,7.63938e+06
30.676373379352,7.63992e+06
30.676843718438,7.64046e+06
30.677386057524,7.64099e+06
30.679480735696,7.64153e+06
30.68418609204,7.64206e+06
30.686560770212,7.6426e+06
30.690031448384,7.64314e+06
30.69211878747,7.64367e+06
30.697997465642,7.64421e+06
30.700339813778,7.64474e+06
30.700855170964,7.64528e+06
30.70192952815,7.64582e+06
30.704857242522,7.64635e+06
30.705769599708,7.64689e+06
30.706446956894,7.64742e+06
30.70735931408,7.64796e+06
30.711615742824,7.6485e+06
30.71222110001,7.64903e+06
30.713286457196,7.64957e+06
30.713828814382,7.6501e+06
30.719975243126,7.65064e+06
30.720580600312,7.65118e+06
30.721573957498,7.65171e+06
30.72351467187,7.65225e+06
30.7331364578,7.65278e+06
30.735168814986,7.65332e+06
30.735675172172,7.65386e+06
30.736181529358,7.65439e+06
30.740357600916,7.65493e+06
30.742110958102,7.65546e+06
30.744476672474,7.656e+06
30.74553302966,7.65654e+06
30.746021386846,7.65707e+06
30.751456458404,7.65761e+06
30.753217172776,7.65814e+06
30.754354529962,7.65868e+06
30.756845244334,7.65922e+06
30.75731560152,7.65975e+06
30.760410315892,7.66029e+06
30.763653030264,7.66082e+06
30.76421338745,7.66136e+06
30.766810459008,7.6619e+06
30.771490530566,7.66243e+06
30.773036887752,7.66297e+06
30.773525244938,7.6635e+06
30.77603795931,7.66404e+06
30.776769316496,7.66458e+06
30.777879673682,7.66511e+06
30.778629030868,7.66565e+06
30.780556388054,7.66618e+06
30.78163074524,7.66672e+06
30.786713888356,7.66726e+06
30.787247245542,7.66779e+06
30.787816602728,7.66833e+06
30.7892273171,7.66886e+06
30.790490674286,7.6694e+06
30.791928388658,7.66994e+06
30.792398745844,7.67047e+06
30.794186460216,7.67101e+06
30.801159326759,7.67154e+06
30.801647702055,7.67208e+06
30.802163077351,7.67262e+06
30.802642452647,7.67315e+06
30.805966953831,7.67369e+06
30.810525455015,7.67422e+06
30.811103830311,7.67476e+06
30.812622580903,7.6753e+06
30.814033956199,7.67583e+06
30.814558331495,7.67637e+06
30.816801082087,7.6769e+06
30.820935583271,7.67744e+06
30.828768084455,7.67798e+06
30.830277835047,7.67851e+06
30.840048711527,7.67905e+06
30.841276086823,7.67958e+06
30.842099462119,7.68012e+06
30.843537212711,7.68066e+06
30.844025588007,7.68119e+06
30.844612963303,7.68173e+06
30.847634089191,7.68226e+06
30.848176464487,7.6828e+06
30.861254716263,7.68334e+06
30.861815091559,7.68387e+06
30.864561217447,7.68441e+06
30.866835968039,7.68494e+06
30.867928343335,7.68548e+06
30.870099093927,7.68602e+06
30.873334844519,7.68655e+06
30.880192970407,7.68709e+06
30.880708345703,7.68762e+06
30.882119096295,7.68816e+06
30.883094471591,7.6887e+06
30.884168846887,7.68923e+06
30.884684222183,7.68977e+06
30.885208597479,7.6903e+06
30.893878098663,7.69084e+06
30.894835473959,7.69138e+06
30.896451849255,7.69191e+06
30.897084224551,7.69245e+06
30.897824599847,7.69298e+06
30.898411975143,7.69352e+06
30.898918350439,7.69406e+06
30.901186494381,7.69459e+06
30.909414641181,7.69513e+06
31.015092558578,7.69564e+06
31.016187970038,7.69564e+06
31.018119792958,7.69618e+06
31.022701615878,7.69671e+06
31.023352027338,7.69725e+06
31.024708438798,7.69778e+06
31.028723084638,7.69832e+06
31.033353907558,7.69886e+06
31.034076319018,7.69939e+06
31.035414730478,7.69993e+06
31.036618141938,7.70046e+06
31.037812553398,7.701e+06
31.038850964858,7.70154e+06
31.040132376318,7.70207e+06
31.041767787778,7.70261e+06
31.053200490918,7.70314e+06
31.053697902378,7.70368e+06
31.054375313838,7.70422e+06
31.055524725298,7.70475e+06
31.082251839898,7.70529e+06
31.083380251358,7.70582e+06
31.084517662818,7.70636e+06
31.085251074278,7.7069e+06
31.094064308658,7.70743e+06
31.097103131578,7.70797e+06
31.098060543038,7.7085e+06
31.099089954498,7.70904e+06
31.10262365381,7.70958e+06
31.103130083094,7.71011e+06
31.105894370946,7.71065e+06
31.10699880023,7.71118e+06
31.108031229514,7.71172e+06
31.110831517366,7.71226e+06
31.11310794665,7.71279e+06
31.115742805218,7.71333e+06
31.118299663786,7.71386e+06
31.11877909307,7.7144e+06
31.122823380922,7.71494e+06
31.123708810206,7.71547e+06
31.12423323949,7.71601e+06
31.125716098058,7.71654e+06
31.126799527342,7.71708e+06
31.129967244478,7.71762e+06
31.13553753233,7.71815e+06
31.136007961614,7.71869e+06
31.137100390898,7.71922e+06
31.137579820182,7.71976e+06
31.139966108034,7.7203e+06
31.142377537318,7.72083e+06
31.143072966602,7.72137e+06
31.144039395886,7.7219e+06
31.146011683738,7.72244e+06
31.147104113022,7.72298e+06
31.14852297159,7.72351e+06
31.149444400874,7.72405e+06
31.150112830158,7.72458e+06
31.151007259442,7.72512e+06
31.151657688726,7.72566e+06
31.15259711801,7.72619e+06
31.156137835146,7.72673e+06
31.15682426443,7.72726e+06
31.161108552282,7.7278e+06
31.163396981566,7.72834e+06
31.16531541085,7.72887e+06
31.167893127986,7.72941e+06
31.16839055727,7.72994e+06
31.17147570369,7.73048e+06
31.172598132974,7.73102e+06
31.173095562258,7.73155e+06
31.175395279394,7.73209e+06
31.175955708678,7.73262e+06
31.18043799653,7.73316e+06
31.182495855098,7.7337e+06
31.183227284382,7.73423e+06
31.185748713666,7.73477e+06
31.18641714295,7.7353e+06
31.186905572234,7.73584e+06
31.188016001518,7.73638e+06
31.193518147938,7.73691e+06
31.194817577222,7.73745e+06
31.195459006506,7.73798e+06
31.205475966499,7.73852e+06
31.207714860135,7.73906e+06
31.208221306953,7.73959e+06
31.211938647407,7.74013e+06
31.216595881497,7.74066e+06
31.218114775133,7.7412e+06
31.219570668769,7.74174e+06
31.220068115587,7.74227e+06
31.221145562405,7.74281e+06
31.223703902859,7.74334e+06
31.226243243313,7.74388e+06
31.227245690131,7.74442e+06
31.230384030585,7.74495e+06
31.231731924221,7.74549e+06
31.234123817857,7.74602e+06
31.234603264675,7.74656e+06
31.235082711493,7.7471e+06
31.247263286037,7.74763e+06
31.248688732855,7.74817e+06
31.249303179673,7.7487e+06
31.249989626491,7.74924e+06
31.251472073309,7.74978e+06
31.252032520127,7.75031e+06
31.252763966945,7.75085e+06
31.253486413763,7.75138e+06
31.254833860581,7.75192e+06
31.255493307399,7.75246e+06
31.261021541489,7.75299e+06
31.270435009669,7.75353e+06
31.271094456487,7.75406e+06
31.273725350123,7.7546e+06
31.274258796941,7.75514e+06
31.278438584213,7.75567e+06
31.278999031031,7.75621e+06
31.279559477849,7.75674e+06
31.281068924667,7.75728e+06
31.281692371485,7.75782e+06
31.282958818303,7.75835e+06
31.286168158757,7.75889e+06
31.287803052393,7.75942e+06
31.300356976015,7.75996e+06
31.30308444008,7.7605e+06
31.408127427041,7.76101e+06
31.408642908065,7.76101e+06
31.424173389089,7.76154e+06
31.425166870113,7.76208e+06
31.426259351137,7.76262e+06
31.429054794209,7.76315e+06
31.430566275233,7.76369e+06
31.432979718305,7.76422e+06
31.439477680353,7.76476e+06
31.440038161377,7.7653e+06
31.445615085473,7.76583e+06
31.446094566497,7.76637e+06
31.447343047521,7.7669e+06
31.447966528545,7.76744e+06
31.448536009569,7.76798e+06
31.449123490593,7.76851e+06
31.452823414689,7.76905e+06
31.453906895713,7.76958e+06
31.460988300833,7.77012e+06
31.462125781857,7.77066e+06
31.462596262881,7.77119e+06
31.463111743905,7.77173e+06
31.463672224929,7.77226e+06
31.465640186977,7.7728e+06
31.472886073121,7.77334e+06
31.474359035169,7.77387e+06
31.475442516193,7.77441e+06
31.477509478241,7.77494e+06
31.478222959265,7.77548e+06
31.478828440289,7.77602e+06
31.483630364385,7.77655e+06
31.484686845409,7.77709e+06
31.489330250529,7.77762e+06
31.489998731553,7.77816e+06
31.491553693601,7.7787e+06
31.492610174625,7.77923e+06
31.493116655649,7.77977e+06
31.497472579745,7.7803e+06
31.498015060769,7.78084e+06
31.501338039485,7.78138e+06
31.503360034869,7.78191e+06
31.503929532561,7.78245e+06
