X,frankfurt_urban_n_vehicles.MA[2].idLayer/sequenceUpdateCa:vector
88.951325127767,1
190.804495248477,2
300.911024503483,3
341.828074316838,4
379.666659920013,5
380.166659920013,6
380.666659920013,7
381.166659920013,8
381.666659920013,9
382.166659920013,10
382.666659920013,11
383.166659920013,12
383.666659920013,13
384.166659920013,14
384.666659920013,15
385.166659920013,16
385.666659920013,17
386.166659920013,18
386.666659920013,19
387.166659920013,20
387.666659920013,21
388.166659920013,22
388.666659920013,23
389.166659920013,24
389.666659920013,25
390.166659920013,26
390.666659920013,27
391.166659920013,28
391.666659920013,29
392.166659920013,30
392.666659920013,31
393.166659920013,32
393.666659920013,33
394.166659920013,34
394.666659920013,35
395.166659920013,36
395.666659920013,37
396.166659920013,38
396.666659920013,39
397.166659920013,40
397.666659920013,41
398.166659920013,42
398.666659920013,43
399.166659920013,44
399.226002695219,45
399.726002695219,46
400.226002695219,47
400.726002695219,48
401.115695073282,49
