X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
203.694361980362,1
204.694361980362,2
206.694361980362,3
210.694361980362,4
218.694361980362,5
234.694361980362,6
266.694361980362,7
292.673083750576,1
293.673083750576,2
295.673083750576,3
299.673083750576,4
307.673083750576,5
323.673083750576,6
337.336643753815,1
338.336643753815,2
340.336643753815,3
344.336643753815,4
352.336643753815,5
368.336643753815,6
376.343712911251,1
377.303433394046,2
378.303433394046,3
379.210202032332,4
380.210202032332,5
382.210202032332,6
386.210202032332,7
394.210202032332,8
400.336643753815,7
401.541236472944,9
402.541236472944,10
