X,frankfurt_urban_n_vehicles_mipv6.MA[5].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
222.781028549109,1
223.781028549109,2
225.781028549109,3
229.781028549109,4
237.781028549109,5
253.781028549109,6
285.781028549109,7
300.415685219637,1
301.415685219637,2
303.415685219637,3
307.415685219637,4
315.415685219637,5
331.415685219637,6
343.81173105829,1
344.81173105829,2
346.81173105829,3
350.81173105829,4
358.81173105829,5
374.81173105829,6
405.62251163561,1
406.62251163561,2
408.62251163561,3
412.62251163561,4
