X,frankfurt_urban_n_vehicles.MA[1].idLayer/sequenceUpdateCa:vector
93.029480461829,1
93.529480461829,2
94.029480461829,3
94.529480461829,4
95.029480461829,5
95.529480461829,6
96.029480461829,7
96.529480461829,8
97.029480461829,9
97.529480461829,10
98.029480461829,11
98.529480461829,12
199.534598048386,13
289.294000977032,14
289.794000977032,15
290.294000977032,16
290.794000977032,17
291.294000977032,18
291.794000977032,19
292.294000977032,20
292.794000977032,21
293.294000977032,22
293.794000977032,23
294.294000977032,24
294.794000977032,25
295.294000977032,26
295.794000977032,27
295.943591051564,28
335.924632981333,29
400.370815515716,30
