X,frankfurt_urban_n_vehicles.MA[1].udpApp[0]/endToEndDelay:vector
32.830856067367,0.0345175
32.840856067367,0.0345175
32.850828375977,0.0344898
32.860856067367,0.0345175
32.871053109432,0.0347145
32.880856067367,0.0345175
32.890856067367,0.0345175
32.900856074509,0.0345175
32.912504074509,0.0361655
32.921869074509,0.0355305
32.930856074509,0.0345175
32.940856074509,0.0345175
32.951662074509,0.0353235
32.964264074509,0.0379255
32.970856074509,0.0345175
32.984069129276,0.0377306
32.990856074509,0.0345175
33.001572081526,0.0352335
33.011437081526,0.0350985
33.021914081526,0.0355755
33.031428081526,0.0350895
33.040856081526,0.0345175
33.051860081526,0.0355215
33.061806081526,0.0354675
33.070856081526,0.0345175
33.082237717874,0.0358991
33.090856081526,0.0345175
33.100856088435,0.0345175
33.110856088435,0.0345175
33.120856088435,0.0345175
33.139811167712,0.0434726
33.145369209338,0.0390306
33.151716088435,0.0353775
33.170159445568,0.0438209
33.172673487194,0.0363349
33.181905088435,0.0355665
33.190856088435,0.0345175
33.200856095211,0.0345175
33.211689095211,0.0353505
33.221130186298,0.0347916
33.240891186298,0.0445526
33.245135253286,0.0387967
33.255626186298,0.0392876
33.260856095211,0.0345175
33.271923095211,0.0355845
33.280856095211,0.0345175
33.290856095211,0.0345175
33.302693101895,0.0363545
33.311662101895,0.0353235
33.329267204492,0.0429286
33.336855296358,0.0405167
33.341815101895,0.0354765
33.350856101895,0.0345175
33.360856101895,0.0345175
33.370856101895,0.0345175
33.380856101895,0.0345175
33.396321101895,0.0399825
33.400856108435,0.0345175
33.422049222246,0.0457106
33.443194338406,0.0568558
33.461478454566,0.0651399
33.463506570726,0.057168
33.465804686886,0.0494661
33.469471803046,0.0431332
33.472139919206,0.0358013
33.483422108435,0.0370835
33.490856108435,0.0345175
33.501401114863,0.0350625
33.510856114863,0.0345175
33.520856114863,0.0345175
33.530856114863,0.0345175
33.540856114863,0.0345175
33.551599114863,0.0352605
33.560856114863,0.0345175
33.570856114863,0.0345175
33.598536868335,0.0521983
33.60099301504,0.0446544
33.606262179508,0.0399236
33.611707121166,0.0353685
33.622558121166,0.0362195
33.630856121166,0.0345175
33.645135257823,0.0387967
33.655023422291,0.0386848
33.662948257823,0.0366097
33.671950121166,0.0356115
33.680856121166,0.0345175
33.693601257823,0.0372627
33.712385275319,0.0460467
33.731315672671,0.0549771
33.757360070023,0.0710215
33.761185258191,0.0648467
33.763375446359,0.0570369
33.764759634527,0.0484211
33.766643822695,0.0403052
33.771463010863,0.0351244
33.78556012737,0.0392216
33.79141912737,0.0350806
33.800856133443,0.0345176
33.811782292842,0.0354437
33.821437133443,0.0350986
33.847922490576,0.0515839
33.85267870234,0.0463401
33.866904914104,0.0505663
33.883862125868,0.0575236
33.899713337632,0.0633748
33.901016566878,0.054678
33.903184802066,0.0468462
33.907032037254,0.0406935
33.911716139385,0.0353776
33.920856139385,0.0345176
33.931653139385,0.0353146
33.940856139385,0.0345176
33.950856139385,0.0345176
33.975043496518,0.0487049
33.981370731706,0.0450322
33.994338153088,0.0479996
33.999666388276,0.0433278
34.006970640929,0.0406321
34.010856145214,0.0345176
34.021509145214,0.0351706
34.030856145214,0.0345176
34.050674502347,0.0443359
34.056254760829,0.0399162
34.065515145214,0.0391766
34.070856145214,0.0345176
34.081428145214,0.0350896
34.090856145214,0.0345176
34.100856150915,0.0345176
34.113476150915,0.0371376
34.132824508048,0.0464859
34.15363078995,0.0572922
34.156209071852,0.0498705
34.160722353754,0.0443838
34.163011635656,0.0366731
34.174987345508,0.0386488
34.180856150915,0.0345176
34.200343351103,0.0440048
34.202488656351,0.0361501
34.21297215651,0.0366336
34.228803363259,0.0424648
34.246009668507,0.0496711
34.251792973755,0.0454544
34.258250279003,0.0419117
34.26085615651,0.0345176
34.282111363259,0.0457728
34.284135668507,0.0377971
34.305389161994,0.0490506
34.310721490508,0.0443829
34.315054819022,0.0387162
34.320856161994,0.0345176
34.337198381041,0.0408598
34.340856161994,0.0345176
34.353504948015,0.0371664
34.360856161994,0.0345176
34.374965381041,0.0386268
34.381860161994,0.0355216
34.391815161994,0.0354766
34.400856167355,0.0345176
34.413386167355,0.0370476
34.433828524488,0.04749
34.442036876176,0.0456983
34.451609227864,0.0452707
34.471105705186,0.0547671
34.474809056874,0.0484705
34.495381408562,0.0590428
34.49658576025,0.0502472
34.515147242826,0.0588087
34.523414617572,0.057076
34.537064992318,0.0607264
34.555945367064,0.0696068
34.55703274181,0.0606942
34.57820322964,0.0718647
34.580916604386,0.064578
34.603478509111,0.0771399
34.606447906819,0.0701093
34.609489304527,0.0631507
34.618994702235,0.0626561
34.622532099943,0.0561935
34.625663497651,0.0493249
34.627781895359,0.0414433
34.648107393495,0.0517688
34.653736791203,0.0473982
34.662103188911,0.0457646
34.681717687047,0.0553791
34.695428084755,0.0590895
34.696659482463,0.0503209
34.699110880171,0.0427723
34.702882182801,0.0365436
34.711670452296,0.0353319
34.720856182801,0.0345176
34.733251182801,0.0369126
34.756009539934,0.049671
34.75826296051,0.0419244
34.773804381086,0.0474658
34.783628801662,0.0472902
34.805780227136,0.0594417
34.81484967044,0.0585111
34.823324113744,0.0569855
34.825919557048,0.049581
34.827948000352,0.0416094
34.830856187699,0.0345176
34.844731470126,0.0383929
34.853020470126,0.0366819
34.861680187699,0.0353416
34.890258631003,0.0539201
34.893417074307,0.0470785
34.910753597113,0.054415
34.914106063053,0.0477675
34.929507590655,0.053169
34.935506056595,0.0491675
34.944768522535,0.0484299
34.960051988475,0.0537134
35.003100459076,0.0867619
35.009563947472,0.0832254
35.028745435868,0.0924069
35.030989924264,0.0846514
35.03436441266,0.0780258
35.038805901056,0.0724673
35.040735389452,0.0643968
35.050284877848,0.0639463
35.054461366244,0.0581228
35.082586903168,0.0762483
35.084948391564,0.0686098
35.101942897735,0.0756043
35.105641408463,0.0693028
35.107723919191,0.0613853
35.131060465229,0.0747219
35.132926975957,0.0665884
35.154304521995,0.0779659
35.156419032723,0.0700805
35.165132543451,0.068794
35.170632054179,0.0642935
35.182903564907,0.066565
35.189060075635,0.0627215
35.196482586363,0.060144
35.201703108185,0.0553645
35.204762641101,0.0484241
35.225195196033,0.0588566
35.236540728949,0.0602022
35.237844261865,0.0515057
35.244302794781,0.0479642
35.263344327697,0.0570058
35.279079882629,0.0627413
35.283697415545,0.0573588
35.285581948461,0.0492434
35.288002481377,0.0416639
35.297368014293,0.0410294
35.300913564979,0.034575
35.310856210516,0.0345176
35.321527210516,0.0351886
35.343693567649,0.047355
35.353177122691,0.0468385
35.355682677733,0.0393441
35.360856210516,0.0345176
35.375835567649,0.039497
35.38188852274,0.0355499
35.408395571859,0.052057
35.427181143923,0.0608426
35.431064720955,0.0547261
35.433269297987,0.0469307
35.434572875019,0.0382343
35.463555842135,0.0572173
35.484050419167,0.0677118
35.505792441973,0.0794539
35.507195040965,0.0708565
35.510893639957,0.0645551
35.527298238949,0.0709597
35.530646837941,0.0643083
35.535588436933,0.0592499
35.545373035925,0.0590345
35.576130616233,0.079792
35.581266215225,0.0749276
35.600843799548,0.0845052
35.609215420448,0.0828768
35.615295041348,0.0789565
35.620600662248,0.0742621
35.644116283148,0.0877777
35.662703871486,0.0963653
35.665673492386,0.0893349
35.673783113286,0.0874445
35.682402734186,0.0860642
35.688694355086,0.0823558
35.690177975986,0.0738394
35.692638596886,0.0663
35.709845189123,0.0735066
35.721115831793,0.0747773
35.723342474463,0.0670039
35.728527117133,0.0621885
35.729839759803,0.0535012
35.735317402473,0.0489788
35.738899045143,0.0425605
35.752540687813,0.0462021
35.766240330483,0.0499018
35.772968973153,0.0466304
35.782389615823,0.046051
35.787718258493,0.0413797
35.791527226762,0.0351887
35.800856230562,0.0345177
35.815307648357,0.0389691
35.833563587695,0.047225
35.836524252093,0.0401857
35.852879855829,0.0465413
35.859360520227,0.0430219
35.874061123963,0.0477225
35.882630788361,0.0462922
35.893310452759,0.0469719
35.894623117157,0.0382845
35.916058666273,0.0497201
35.936038277381,0.0596997
35.958771888489,0.0724333
35.961386574489,0.065048
35.986144185597,0.0798056
36.021685800273,0.105347
36.030048507743,0.10371
36.031415215213,0.0950766
36.035838922683,0.0895003
36.040047638576,0.0837091
36.053383346046,0.0870448
36.07192296429,0.0955844
36.092607582534,0.106269
36.116258204283,0.11992
36.139446829537,0.133108
36.153457558461,0.137119
36.156432287385,0.130094
36.159807016309,0.123468
36.177014641563,0.130676
36.186993370487,0.130655
36.210404999153,0.144066
36.213780749447,0.137442
36.215111499741,0.128773
36.216379250035,0.120041
36.224094000329,0.117755
36.238456750623,0.122118
36.243582500917,0.117244
36.251099251211,0.114761
36.253155001505,0.106816
36.266850708593,0.110512
36.290407458887,0.124069
36.30503609427,0.128698
36.306384865892,0.120046
