X,frankfurt_urban_n_vehicles.MA[3].idLayer/sequenceUpdateCa:vector
111.088839052422,1
197.610266146005,2
289.763709861034,3
290.263709861034,4
290.763709861034,5
291.263709861034,6
291.763709861034,7
292.263709861034,8
292.763709861034,9
293.263709861034,10
293.763709861034,11
294.263709861034,12
294.763709861034,13
295.263709861034,14
295.763709861034,15
296.263709861034,16
296.763709861034,17
296.913572229331,18
336.819275883343,19
382.224519461903,20
382.724519461903,21
383.224519461903,22
383.724519461903,23
384.224519461903,24
384.724519461903,25
385.224519461903,26
385.724519461903,27
386.224519461903,28
386.724519461903,29
387.224519461903,30
387.724519461903,31
388.224519461903,32
388.724519461903,33
389.224519461903,34
389.724519461903,35
390.224519461903,36
390.724519461903,37
391.224519461903,38
391.724519461903,39
392.224519461903,40
392.724519461903,41
393.224519461903,42
393.724519461903,43
394.224519461903,44
394.724519461903,45
395.224519461903,46
395.724519461903,47
396.224519461903,48
396.724519461903,49
397.224519461903,50
397.724519461903,51
398.224519461903,52
398.724519461903,53
399.224519461903,54
399.724519461903,55
400.224519461903,56
400.724519461903,57
401.212450061839,58
401.712450061839,59
402.212450061839,60
402.603672153079,61
