X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateCa:vector
116.70766247682,1
198.615932424556,2
302.325099733194,3
346.763465461923,4
382.543537166843,5
383.043537166843,6
383.543537166843,7
384.043537166843,8
384.187193531087,9
384.687193531087,10
385.187193531087,11
385.687193531087,12
386.187193531087,13
386.687193531087,14
387.187193531087,15
387.687193531087,16
388.187193531087,17
388.687193531087,18
389.187193531087,19
389.687193531087,20
390.187193531087,21
390.687193531087,22
391.187193531087,23
391.687193531087,24
392.187193531087,25
392.687193531087,26
393.187193531087,27
393.687193531087,28
394.187193531087,29
394.687193531087,30
395.187193531087,31
395.687193531087,32
396.187193531087,33
396.687193531087,34
397.187193531087,35
397.687193531087,36
398.187193531087,37
398.687193531087,38
399.187193531087,39
399.687193531087,40
400.187193531087,41
400.687193531087,42
401.187193531087,43
401.687193531087,44
402.187193531087,45
402.687193531087,46
403.187193531087,47
403.687193531087,48
404.187193531087,49
404.687193531087,50
405.187193531087,51
405.687193531087,52
406.187193531087,53
406.687193531087,54
407.187193531087,55
407.687193531087,56
408.187193531087,57
408.687193531087,58
409.187193531087,59
409.413518730898,60
409.913518730898,61
410.413518730898,62
410.605328087866,63
