X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
210.956202729923,1
211.956202729923,2
213.956202729923,3
217.956202729923,4
225.956202729923,5
241.956202729923,6
273.956202729923,7
300.283032829161,1
301.283032829161,2
303.283032829161,3
307.283032829161,4
315.283032829161,5
331.283032829161,6
336.928952319785,1
337.928952319785,2
339.928952319785,3
343.928952319785,4
351.928952319785,5
367.928952319785,6
399.928952319785,7
402.568108288671,1
403.568108288671,2
405.568108288671,3
