X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateCa:vector
82.979880053523,1
83.479880053523,2
83.979880053523,3
84.479880053523,4
197.909866465455,5
302.10605774523,6
343.193558091489,7
374.055251101988,8
374.555251101988,9
375.055251101988,10
375.555251101988,11
375.7424942967,12
376.2424942967,13
376.7424942967,14
377.2424942967,15
377.7424942967,16
378.2424942967,17
378.7424942967,18
379.2424942967,19
379.7424942967,20
380.2424942967,21
380.7424942967,22
381.2424942967,23
381.7424942967,24
382.2424942967,25
382.7424942967,26
383.2424942967,27
383.7424942967,28
384.2424942967,29
384.7424942967,30
385.2424942967,31
385.7424942967,32
386.2424942967,33
386.7424942967,34
387.2424942967,35
387.7424942967,36
388.2424942967,37
388.7424942967,38
389.2424942967,39
389.7424942967,40
390.2424942967,41
390.7424942967,42
391.2424942967,43
391.7424942967,44
392.2424942967,45
392.7424942967,46
393.2424942967,47
393.7424942967,48
394.2424942967,49
394.7424942967,50
395.2424942967,51
395.7424942967,52
396.2424942967,53
396.7424942967,54
397.2424942967,55
397.7424942967,56
398.2424942967,57
398.7424942967,58
399.2424942967,59
399.7424942967,60
400.2424942967,61
400.7424942967,62
401.2424942967,63
401.7424942967,64
402.2424942967,65
402.7424942967,66
403.2424942967,67
403.7424942967,68
404.2424942967,69
404.7424942967,70
405.2424942967,71
405.7424942967,72
406.2424942967,73
406.7424942967,74
407.2424942967,75
407.7424942967,76
408.2424942967,77
408.7424942967,78
409.2424942967,79
409.7424942967,80
411.192953511077,81
