X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
200.351667409468,1
201.351667409468,2
203.351667409468,3
207.351667409468,4
215.351667409468,5
231.351667409468,6
263.351667409468,7
295.351667409468,8
309.694846932468,1
310.694846932468,2
312.694846932468,3
316.694846932468,4
324.694846932468,5
340.694846932468,6
347.97052861369,1
348.97052861369,2
350.97052861369,3
354.97052861369,4
362.97052861369,5
378.97052861369,6
389.736831629508,1
390.736831629508,2
392.736831629508,3
396.736831629508,4
403.299175480355,5
404.299175480355,6
