X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
195.119661026476,1
196.119661026476,2
198.119661026476,3
202.119661026476,4
210.119661026476,5
226.119661026476,6
258.119661026476,7
290.119661026476,8
295.510686047002,1
296.510686047002,2
298.510686047002,3
302.510686047002,4
310.510686047002,5
326.510686047002,6
338.181466467449,1
339.181466467449,2
341.181466467449,3
345.181466467449,4
353.181466467449,5
369.181466467449,6
397.736359747995,1
398.736359747995,2
400.736359747995,3
404.736359747995,4
