X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateCa:vector
155.326198983956,1
294.939748878221,2
295.439748878221,3
295.939748878221,4
341.491689773381,5
382.130723600993,6
382.630723600993,7
383.130723600993,8
383.630723600993,9
383.858488707298,10
384.358488707298,11
384.858488707298,12
385.358488707298,13
385.858488707298,14
386.358488707298,15
386.858488707298,16
387.358488707298,17
387.858488707298,18
388.358488707298,19
388.858488707298,20
389.358488707298,21
389.858488707298,22
390.358488707298,23
390.858488707298,24
391.358488707298,25
391.858488707298,26
392.358488707298,27
392.858488707298,28
393.358488707298,29
393.858488707298,30
394.358488707298,31
394.858488707298,32
395.358488707298,33
395.858488707298,34
396.358488707298,35
396.858488707298,36
397.358488707298,37
397.858488707298,38
398.358488707298,39
398.858488707298,40
399.358488707298,41
399.858488707298,42
400.358488707298,43
400.858488707298,44
401.358488707298,45
401.858488707298,46
402.358488707298,47
402.858488707298,48
403.358488707298,49
403.858488707298,50
404.358488707298,51
404.858488707298,52
405.358488707298,53
405.858488707298,54
406.358488707298,55
406.858488707298,56
407.358488707298,57
407.858488707298,58
408.358488707298,59
408.858488707298,60
409.01905189471,61
409.51905189471,62
410.01905189471,63
410.51905189471,64
410.946504947962,65
